x y z Ts
4.1947260000e-02 1.0779001000e-01 0.0000000000e+00 5.9774743205e+02
4.2339180000e-02 1.0693654000e-01 0.0000000000e+00 5.9718266019e+02
4.2722950000e-02 1.0609091000e-01 0.0000000000e+00 5.9659513554e+02
4.3094020000e-02 1.0526381000e-01 0.0000000000e+00 5.9597433559e+02
4.3453330000e-02 1.0445412000e-01 0.0000000000e+00 5.9533442832e+02
4.3805640000e-02 1.0365184000e-01 0.0000000000e+00 5.9466072691e+02
4.4154810000e-02 1.0284848000e-01 0.0000000000e+00 5.9394784368e+02
4.4502030000e-02 1.0204197000e-01 0.0000000000e+00 5.9320195527e+02
4.4847520000e-02 1.0123161000e-01 0.0000000000e+00 5.9240775208e+02
4.5192810000e-02 1.0041416000e-01 0.0000000000e+00 5.9157971359e+02
4.5539490000e-02 9.9585950000e-02 0.0000000000e+00 5.9072255791e+02
4.5887960000e-02 9.8745910000e-02 0.0000000000e+00 5.8983295154e+02
4.6237540000e-02 9.7895800000e-02 0.0000000000e+00 5.8894765574e+02
4.6586830000e-02 9.7039170000e-02 0.0000000000e+00 5.8808740854e+02
4.6933430000e-02 9.6181580000e-02 0.0000000000e+00 5.8725230405e+02
4.7274480000e-02 9.5330660000e-02 0.0000000000e+00 5.8647351573e+02
4.7608270000e-02 9.4491180000e-02 0.0000000000e+00 5.8575716978e+02
4.7936890000e-02 9.3658330000e-02 0.0000000000e+00 5.8509749082e+02
4.8264850000e-02 9.2820840000e-02 0.0000000000e+00 5.8446905576e+02
4.8594270000e-02 9.1973380000e-02 0.0000000000e+00 5.8386923156e+02
4.8922860000e-02 9.1121880000e-02 0.0000000000e+00 5.8325982899e+02
4.9248210000e-02 9.0273010000e-02 0.0000000000e+00 5.8264253300e+02
4.9571100000e-02 8.9424730000e-02 0.0000000000e+00 5.8197977187e+02
4.9894010000e-02 8.8570680000e-02 0.0000000000e+00 5.8125356596e+02
5.0217690000e-02 8.7709170000e-02 0.0000000000e+00 5.8045355849e+02
5.0540780000e-02 8.6843920000e-02 0.0000000000e+00 5.7957952875e+02
5.0862910000e-02 8.5976030000e-02 0.0000000000e+00 5.7864745277e+02
5.1184910000e-02 8.5103510000e-02 0.0000000000e+00 5.7768796141e+02
5.1506290000e-02 8.4227720000e-02 0.0000000000e+00 5.7675406920e+02
5.1825870000e-02 8.3352080000e-02 0.0000000000e+00 5.7587822673e+02
5.2144280000e-02 8.2475480000e-02 0.0000000000e+00 5.7517326871e+02
5.2463080000e-02 8.1593330000e-02 0.0000000000e+00 5.7466672775e+02
5.2783190000e-02 8.0703570000e-02 0.0000000000e+00 5.7438911801e+02
5.3104080000e-02 7.9807590000e-02 0.0000000000e+00 5.7440016167e+02
5.3424780000e-02 7.8908760000e-02 0.0000000000e+00 5.7467819351e+02
5.3743440000e-02 7.8011960000e-02 0.0000000000e+00 5.7518907449e+02
5.4058870000e-02 7.7121090000e-02 0.0000000000e+00 5.7584294933e+02
5.4371720000e-02 7.6234500000e-02 0.0000000000e+00 5.7656182480e+02
5.4683510000e-02 7.5348330000e-02 0.0000000000e+00 5.7725315149e+02
5.4994280000e-02 7.4462630000e-02 0.0000000000e+00 5.7783565197e+02
5.5303670000e-02 7.3578770000e-02 0.0000000000e+00 5.7823939384e+02
5.5612630000e-02 7.2694230000e-02 0.0000000000e+00 5.7840095051e+02
5.5922040000e-02 7.1806840000e-02 0.0000000000e+00 5.7830875932e+02
5.6230300000e-02 7.0920940000e-02 0.0000000000e+00 5.7794910820e+02
5.6535450000e-02 7.0043090000e-02 0.0000000000e+00 5.7739280932e+02
5.6837490000e-02 6.9172840000e-02 0.0000000000e+00 5.7669077426e+02
5.7139140000e-02 6.8302080000e-02 0.0000000000e+00 5.7592186802e+02
5.7443160000e-02 6.7423310000e-02 0.0000000000e+00 5.7520448422e+02
5.7748950000e-02 6.6538180000e-02 0.0000000000e+00 5.7463467229e+02
5.8053200000e-02 6.5655920000e-02 0.0000000000e+00 5.7423424880e+02
5.8353790000e-02 6.4782740000e-02 0.0000000000e+00 5.7410638344e+02
5.8651620000e-02 6.3916000000e-02 0.0000000000e+00 5.7419197709e+02
5.8949530000e-02 6.3047550000e-02 0.0000000000e+00 5.7442050443e+02
5.9249940000e-02 6.2170290000e-02 0.0000000000e+00 5.7466219617e+02
5.9553600000e-02 6.1281810000e-02 0.0000000000e+00 5.7477922486e+02
5.9860110000e-02 6.0383300000e-02 0.0000000000e+00 5.7461847129e+02
6.0168230000e-02 5.9478000000e-02 0.0000000000e+00 5.7401181965e+02
6.0476220000e-02 5.8571360000e-02 0.0000000000e+00 5.7285591193e+02
6.0782050000e-02 5.7668970000e-02 0.0000000000e+00 5.7107310006e+02
6.1084640000e-02 5.6774200000e-02 0.0000000000e+00 5.6869562628e+02
6.1383800000e-02 5.5887780000e-02 0.0000000000e+00 5.6580483869e+02
6.1680060000e-02 5.5007750000e-02 0.0000000000e+00 5.6254896903e+02
6.1974890000e-02 5.4130190000e-02 0.0000000000e+00 5.5926849482e+02
6.2269380000e-02 5.3251490000e-02 0.0000000000e+00 5.5630635269e+02
6.2563670000e-02 5.2371260000e-02 0.0000000000e+00 5.5401770752e+02
6.2857420000e-02 5.1490490000e-02 0.0000000000e+00 5.5303308318e+02
6.3151340000e-02 5.0607030000e-02 0.0000000000e+00 5.5350898829e+02
6.3446100000e-02 4.9718750000e-02 0.0000000000e+00 5.5543999583e+02
6.3739920000e-02 4.8830970000e-02 0.0000000000e+00 5.5853448031e+02
6.4030250000e-02 4.7951390000e-02 0.0000000000e+00 5.6232458044e+02
6.4317700000e-02 4.7078160000e-02 0.0000000000e+00 5.6633437704e+02
6.4605240000e-02 4.6202500000e-02 0.0000000000e+00 5.7019055876e+02
6.4894150000e-02 4.5319760000e-02 0.0000000000e+00 5.7361110774e+02
6.5184090000e-02 4.4431710000e-02 0.0000000000e+00 5.7636512355e+02
6.5474380000e-02 4.3539950000e-02 0.0000000000e+00 5.7825207778e+02
6.5764820000e-02 4.2644710000e-02 0.0000000000e+00 5.7920896227e+02
6.6054960000e-02 4.1747740000e-02 0.0000000000e+00 5.7920806556e+02
6.6343950000e-02 4.0851840000e-02 0.0000000000e+00 5.7824837903e+02
6.6630890000e-02 3.9959240000e-02 0.0000000000e+00 5.7646648613e+02
6.6915380000e-02 3.9071630000e-02 0.0000000000e+00 5.7422790145e+02
6.7197490000e-02 3.8188480000e-02 0.0000000000e+00 5.7205663250e+02
6.7478430000e-02 3.7306490000e-02 0.0000000000e+00 5.7063362068e+02
6.7759080000e-02 3.6422720000e-02 0.0000000000e+00 5.7083860351e+02
6.8039690000e-02 3.5536140000e-02 0.0000000000e+00 5.7314708226e+02
6.8320890000e-02 3.4644850000e-02 0.0000000000e+00 5.7718379685e+02
6.8603900000e-02 3.3745010000e-02 0.0000000000e+00 5.8239543737e+02
6.8889140000e-02 3.2835030000e-02 0.0000000000e+00 5.8799779545e+02
6.9175140000e-02 3.1919800000e-02 0.0000000000e+00 5.9337077480e+02
6.9459750000e-02 3.1006050000e-02 0.0000000000e+00 5.9804007624e+02
6.9742200000e-02 3.0096100000e-02 0.0000000000e+00 6.0178672887e+02
7.0022660000e-02 2.9189720000e-02 0.0000000000e+00 6.0453644291e+02
7.0300870000e-02 2.8287490000e-02 0.0000000000e+00 6.0614952058e+02
7.0576570000e-02 2.7390620000e-02 0.0000000000e+00 6.0664465524e+02
7.0849590000e-02 2.6499410000e-02 0.0000000000e+00 6.0586133855e+02
7.1120550000e-02 2.5612000000e-02 0.0000000000e+00 6.0406183436e+02
7.1390860000e-02 2.4723910000e-02 0.0000000000e+00 6.0114545905e+02
7.1662080000e-02 2.3829840000e-02 0.0000000000e+00 5.9762294435e+02
7.1935000000e-02 2.2927360000e-02 0.0000000000e+00 5.9433347091e+02
7.2208750000e-02 2.2018840000e-02 0.0000000000e+00 5.9282996112e+02
7.2481970000e-02 2.1109230000e-02 0.0000000000e+00 5.9440134675e+02
7.2752970000e-02 2.0203660000e-02 0.0000000000e+00 5.9903407688e+02
7.3020340000e-02 1.9307310000e-02 0.0000000000e+00 6.0525059475e+02
7.3283470000e-02 1.8422370000e-02 0.0000000000e+00 6.1163508185e+02
7.3543650000e-02 1.7544000000e-02 0.0000000000e+00 6.1752999040e+02
7.3803660000e-02 1.6663810000e-02 0.0000000000e+00 6.2264117188e+02
7.4064250000e-02 1.5778210000e-02 0.0000000000e+00 6.2679549139e+02
7.4324330000e-02 1.4891640000e-02 0.0000000000e+00 6.2999700649e+02
7.4582320000e-02 1.4009050000e-02 0.0000000000e+00 6.3212101380e+02
7.4838650000e-02 1.3129170000e-02 0.0000000000e+00 6.3310692190e+02
7.5094860000e-02 1.2246800000e-02 0.0000000000e+00 6.3292217170e+02
7.5351200000e-02 1.1360040000e-02 0.0000000000e+00 6.3143257061e+02
7.5605650000e-02 1.0473820000e-02 0.0000000000e+00 6.2854076960e+02
7.5855780000e-02 9.5936700000e-03 0.0000000000e+00 6.2423779622e+02
7.6101120000e-02 8.7184500000e-03 0.0000000000e+00 6.1874820616e+02
7.6342200000e-02 7.8438800000e-03 0.0000000000e+00 6.1287002571e+02
7.6578070000e-02 6.9704400000e-03 0.0000000000e+00 6.0897488944e+02
7.6806490000e-02 6.1041500000e-03 0.0000000000e+00 6.1019029118e+02
7.7025250000e-02 5.2517100000e-03 0.0000000000e+00 6.1587341789e+02
7.7231840000e-02 4.4216100000e-03 0.0000000000e+00 6.2299761442e+02
7.7419450000e-02 3.6422500000e-03 0.0000000000e+00 6.2968430692e+02
7.7574440000e-02 2.9769100000e-03 0.0000000000e+00 6.3494112474e+02
7.7690460000e-02 2.4637600000e-03 0.0000000000e+00 6.3862445766e+02
7.7776030000e-02 2.0760800000e-03 0.0000000000e+00 6.4119825046e+02
7.7841640000e-02 1.7727500000e-03 0.0000000000e+00 6.4308036808e+02
7.7894410000e-02 1.5246800000e-03 0.0000000000e+00 6.4453315884e+02
7.7938440000e-02 1.3150500000e-03 0.0000000000e+00 6.4569891974e+02
7.7976400000e-02 1.1319400000e-03 0.0000000000e+00 6.4666743238e+02
7.8009800000e-02 9.6900000000e-04 0.0000000000e+00 6.4748862099e+02
7.8040980000e-02 8.1528000000e-04 0.0000000000e+00 6.4822446247e+02
7.8071730000e-02 6.6198000000e-04 0.0000000000e+00 6.4891455319e+02
7.8102150000e-02 5.0861000000e-04 0.0000000000e+00 6.4955232515e+02
7.8132110000e-02 3.5516000000e-04 0.0000000000e+00 6.5012702227e+02
7.8157020000e-02 2.0083000000e-04 0.0000000000e+00 6.5059918323e+02
