x y z Ts
7.682238700e-02 6.043004000e-03 0.0 596.003900
7.703415900e-02 5.216420000e-03 0.0 596.003900
7.723796600e-02 4.396586000e-03 0.0 596.003900
7.742856000e-02 3.603884000e-03 0.0 596.003900
7.760888400e-02 2.826077000e-03 0.0 596.003900
7.778111100e-02 2.052877000e-03 0.0 596.003900
7.794263500e-02 1.294869000e-03 0.0 596.003900
7.809495200e-02 5.450540000e-04 0.0 596.003900
7.814677600e-02 2.735220000e-04 0.0 596.003900
7.816515700e-02 1.222110000e-04 0.0 596.003900
7.817132200e-02 -2.927400000e-05 0.0 596.003900
7.816216200e-02 -1.805900000e-04 0.0 611.818400
7.813965500e-02 -3.305080000e-04 0.0 611.818400
7.810101300e-02 -4.771030000e-04 0.0 611.818400
7.805018600e-02 -6.199330000e-04 0.0 611.818400
7.798515400e-02 -7.568900000e-04 0.0 611.818400
7.790947900e-02 -8.882590000e-04 0.0 611.818400
7.782187400e-02 -1.012008000e-03 0.0 611.818400
7.772499100e-02 -1.128617000e-03 0.0 611.818400
7.761819400e-02 -1.236239000e-03 0.0 611.818400
7.750341600e-02 -1.335282000e-03 0.0 611.818400
7.738034500e-02 -1.423832000e-03 0.0 611.818400
7.725055600e-02 -1.502161000e-03 0.0 611.818400
7.711420200e-02 -1.568440000e-03 0.0 611.818400
7.697267000e-02 -1.622717000e-03 0.0 611.818400
7.682657900e-02 -1.663203000e-03 0.0 611.818400
7.667741100e-02 -1.690119000e-03 0.0 611.818400
7.652636200e-02 -1.703105000e-03 0.0 611.818400
7.637477600e-02 -1.702933000e-03 0.0 611.818400
7.622375200e-02 -1.689584000e-03 0.0 611.818400
7.607443200e-02 -1.663445000e-03 0.0 611.818400
7.592783600e-02 -1.624765000e-03 0.0 611.818400
7.578518400e-02 -1.573484000e-03 0.0 611.818400
7.564732300e-02 -1.510393000e-03 0.0 611.818400
7.551573000e-02 -1.435144000e-03 0.0 611.818400
7.539094000e-02 -1.349047000e-03 0.0 611.818400
7.527471000e-02 -1.251739000e-03 0.0 611.818400
7.516733600e-02 -1.144711000e-03 0.0 611.818400
7.507109600e-02 -1.027605000e-03 0.0 611.818400
7.498558600e-02 -9.024140000e-04 0.0 611.818400
7.491033700e-02 -7.707630000e-04 0.0 611.818400
7.481678200e-02 -5.887160000e-04 0.0 611.818400
