"Time_Iter","Outer_Iter","Inner_Iter",    "bgs[P][0]"   ,    "bgs[U][0]"   ,    "bgs[V][0]"   ,    "bgs[h][0]"   ,      "HF[0]"     ,    "maxHF[0]"    ,     "Temp[0]"    ,    "bgs[T][1]"   ,      "HF[1]"     ,   "AvgTemp[1]"   
          0,         414,           0,               -32,               -32,               -32,      0.3585493501,                 0,                 0,                 0,      -2.578183545,                 0,                 0
          0,         415,           0,               -32,               -32,               -32,      0.3562288136,                 0,                 0,                 0,      -2.580504645,                 0,                 0
          0,         416,           0,               -32,               -32,               -32,      0.3539082596,                 0,                 0,                 0,      -2.582825739,                 0,                 0
          0,         417,           0,               -32,               -32,               -32,      0.3515876884,                 0,                 0,                 0,      -2.585146828,                 0,                 0
          0,         418,           0,               -32,               -32,               -32,      0.3492671006,                 0,                 0,                 0,      -2.587467914,                 0,                 0
          0,         419,           0,               -32,               -32,               -32,      0.3469464967,                 0,                 0,                 0,      -2.589788994,                 0,                 0
          0,         420,           0,               -32,               -32,               -32,      0.3446258772,                 0,                 0,                 0,      -2.592110071,                 0,                 0
          0,         421,           0,               -32,               -32,               -32,      0.3423052424,                 0,                 0,                 0,      -2.594431144,                 0,                 0
          0,         422,           0,               -32,               -32,               -32,      0.3399845929,                 0,                 0,                 0,      -2.596752212,                 0,                 0
          0,         423,           0,               -32,               -32,               -32,      0.3376639291,                 0,                 0,                 0,      -2.599073277,                 0,                 0
          0,         424,           0,               -32,               -32,               -32,      0.3353432514,                 0,                 0,                 0,      -2.601394339,                 0,                 0
          0,         425,           0,               -32,               -32,               -32,      0.3330225602,                 0,                 0,                 0,      -2.603715396,                 0,                 0
          0,         426,           0,               -32,               -32,               -32,      0.3307018559,                 0,                 0,                 0,      -2.606036451,                 0,                 0
          0,         427,           0,               -32,               -32,               -32,      0.3283811389,                 0,                 0,                 0,      -2.608357502,                 0,                 0
          0,         428,           0,               -32,               -32,               -32,      0.3260604095,                 0,                 0,                 0,       -2.61067855,                 0,                 0
          0,         429,           0,               -32,               -32,               -32,      0.3237396681,                 0,                 0,                 0,      -2.612999594,                 0,                 0
          0,         430,           0,               -32,               -32,               -32,       0.321418915,                 0,                 0,                 0,      -2.615320636,                 0,                 0
          0,         431,           0,               -32,               -32,               -32,      0.3190981506,                 0,                 0,                 0,      -2.617641675,                 0,                 0
          0,         432,           0,               -32,               -32,               -32,      0.3167773753,                 0,                 0,                 0,      -2.619962711,                 0,                 0
          0,         433,           0,               -32,               -32,               -32,      0.3144565893,                 0,                 0,                 0,      -2.622283745,                 0,                 0
          0,         434,           0,               -32,               -32,               -32,      0.3121357929,                 0,                 0,                 0,      -2.624604776,                 0,                 0
          0,         435,           0,               -32,               -32,               -32,      0.3098149864,                 0,                 0,                 0,      -2.626925804,                 0,                 0
          0,         436,           0,               -32,               -32,               -32,      0.3074941702,                 0,                 0,                 0,       -2.62924683,                 0,                 0
          0,         437,           0,               -32,               -32,               -32,      0.3051733445,                 0,                 0,                 0,      -2.631567854,                 0,                 0
          0,         438,           0,               -32,               -32,               -32,      0.3028525096,                 0,                 0,                 0,      -2.633888876,                 0,                 0
          0,         439,           0,               -32,               -32,               -32,      0.3005316657,                 0,                 0,                 0,      -2.636209895,                 0,                 0
          0,         440,           0,               -32,               -32,               -32,      0.2982108131,                 0,                 0,                 0,      -2.638530913,                 0,                 0
          0,         441,           0,               -32,               -32,               -32,       0.295889952,                 0,                 0,                 0,      -2.640851928,                 0,                 0
          0,         442,           0,               -32,               -32,               -32,      0.2935690828,                 0,                 0,                 0,      -2.643172942,                 0,                 0
          0,         443,           0,               -32,               -32,               -32,      0.2912482056,                 0,                 0,                 0,      -2.645493953,                 0,                 0
          0,         444,           0,               -32,               -32,               -32,      0.2889273206,                 0,                 0,                 0,      -2.647814963,                 0,                 0
          0,         445,           0,               -32,               -32,               -32,      0.2866064281,                 0,                 0,                 0,      -2.650135971,                 0,                 0
          0,         446,           0,               -32,               -32,               -32,      0.2842855283,                 0,                 0,                 0,      -2.652456978,                 0,                 0
          0,         447,           0,               -32,               -32,               -32,      0.2819646214,                 0,                 0,                 0,      -2.654777983,                 0,                 0
          0,         448,           0,               -32,               -32,               -32,      0.2796437076,                 0,                 0,                 0,      -2.657098987,                 0,                 0
          0,         449,           0,               -32,               -32,               -32,      0.2773227871,                 0,                 0,                 0,      -2.659419989,                 0,                 0
          0,         450,           0,               -32,               -32,               -32,        0.27500186,                 0,                 0,                 0,       -2.66174099,                 0,                 0
          0,         451,           0,               -32,               -32,               -32,      0.2726809267,                 0,                 0,                 0,      -2.664061989,                 0,                 0
          0,         452,           0,               -32,               -32,               -32,      0.2703599872,                 0,                 0,                 0,      -2.666382988,                 0,                 0
          0,         453,           0,               -32,               -32,               -32,      0.2680390417,                 0,                 0,                 0,      -2.668703985,                 0,                 0
          0,         454,           0,               -32,               -32,               -32,      0.2657180903,                 0,                 0,                 0,      -2.671024981,                 0,                 0
          0,         455,           0,               -32,               -32,               -32,      0.2633971334,                 0,                 0,                 0,      -2.673345975,                 0,                 0
          0,         456,           0,               -32,               -32,               -32,      0.2610761709,                 0,                 0,                 0,      -2.675666969,                 0,                 0
          0,         457,           0,               -32,               -32,               -32,      0.2587552031,                 0,                 0,                 0,      -2.677987962,                 0,                 0
          0,         458,           0,               -32,               -32,               -32,      0.2564342302,                 0,                 0,                 0,      -2.680308954,                 0,                 0
          0,         459,           0,               -32,               -32,               -32,      0.2541132521,                 0,                 0,                 0,      -2.682629945,                 0,                 0
          0,         460,           0,               -32,               -32,               -32,      0.2517922692,                 0,                 0,                 0,      -2.684950935,                 0,                 0
          0,         461,           0,               -32,               -32,               -32,      0.2494712815,                 0,                 0,                 0,      -2.687271924,                 0,                 0
          0,         462,           0,               -32,               -32,               -32,      0.2471502892,                 0,                 0,                 0,      -2.689592913,                 0,                 0
          0,         463,           0,               -32,               -32,               -32,      0.2448292923,                 0,                 0,                 0,      -2.691913901,                 0,                 0
          0,         464,           0,               -32,               -32,               -32,      0.2425082911,                 0,                 0,                 0,      -2.694234888,                 0,                 0
          0,         465,           0,               -32,               -32,               -32,      0.2401872856,                 0,                 0,                 0,      -2.696555874,                 0,                 0
          0,         466,           0,               -32,               -32,               -32,       0.237866276,                 0,                 0,                 0,       -2.69887686,                 0,                 0
          0,         467,           0,               -32,               -32,               -32,      0.2355452623,                 0,                 0,                 0,      -2.701197846,                 0,                 0
          0,         468,           0,               -32,               -32,               -32,      0.2332242447,                 0,                 0,                 0,       -2.70351883,                 0,                 0
          0,         469,           0,               -32,               -32,               -32,      0.2309032233,                 0,                 0,                 0,      -2.705839815,                 0,                 0
          0,         470,           0,               -32,               -32,               -32,      0.2285821982,                 0,                 0,                 0,      -2.708160798,                 0,                 0
          0,         471,           0,               -32,               -32,               -32,      0.2262611695,                 0,                 0,                 0,      -2.710481782,                 0,                 0
          0,         472,           0,               -32,               -32,               -32,      0.2239401373,                 0,                 0,                 0,      -2.712802765,                 0,                 0
          0,         473,           0,               -32,               -32,               -32,      0.2216191016,                 0,                 0,                 0,      -2.715123747,                 0,                 0
          0,         474,           0,               -32,               -32,               -32,      0.2192980626,                 0,                 0,                 0,       -2.71744473,                 0,                 0
          0,         475,           0,               -32,               -32,               -32,      0.2169770204,                 0,                 0,                 0,      -2.719765712,                 0,                 0
          0,         476,           0,               -32,               -32,               -32,       0.214655975,                 0,                 0,                 0,      -2.722086693,                 0,                 0
          0,         477,           0,               -32,               -32,               -32,      0.2123349266,                 0,                 0,                 0,      -2.724407675,                 0,                 0
          0,         478,           0,               -32,               -32,               -32,      0.2100138752,                 0,                 0,                 0,      -2.726728656,                 0,                 0
          0,         479,           0,               -32,               -32,               -32,      0.2076928209,                 0,                 0,                 0,      -2.729049637,                 0,                 0
          0,         480,           0,               -32,               -32,               -32,      0.2053717637,                 0,                 0,                 0,      -2.731370618,                 0,                 0
          0,         481,           0,               -32,               -32,               -32,      0.2030507038,                 0,                 0,                 0,      -2.733691599,                 0,                 0
          0,         482,           0,               -32,               -32,               -32,      0.2007296413,                 0,                 0,                 0,      -2.736012579,                 0,                 0
          0,         483,           0,               -32,               -32,               -32,      0.1984085761,                 0,                 0,                 0,       -2.73833356,                 0,                 0
          0,         484,           0,               -32,               -32,               -32,      0.1960875083,                 0,                 0,                 0,       -2.74065454,                 0,                 0
          0,         485,           0,               -32,               -32,               -32,      0.1937664381,                 0,                 0,                 0,       -2.74297552,                 0,                 0
          0,         486,           0,               -32,               -32,               -32,      0.1914453655,                 0,                 0,                 0,        -2.7452965,                 0,                 0
          0,         487,           0,               -32,               -32,               -32,      0.1891242905,                 0,                 0,                 0,      -2.747617481,                 0,                 0
          0,         488,           0,               -32,               -32,               -32,      0.1868032133,                 0,                 0,                 0,      -2.749938461,                 0,                 0
          0,         489,           0,               -32,               -32,               -32,      0.1844821338,                 0,                 0,                 0,      -2.752259441,                 0,                 0
          0,         490,           0,               -32,               -32,               -32,      0.1821610521,                 0,                 0,                 0,      -2.754580422,                 0,                 0
          0,         491,           0,               -32,               -32,               -32,      0.1798399683,                 0,                 0,                 0,      -2.756901402,                 0,                 0
          0,         492,           0,               -32,               -32,               -32,      0.1775188825,                 0,                 0,                 0,      -2.759222382,                 0,                 0
          0,         493,           0,               -32,               -32,               -32,      0.1751977946,                 0,                 0,                 0,      -2.761543363,                 0,                 0
          0,         494,           0,               -32,               -32,               -32,      0.1728767048,                 0,                 0,                 0,      -2.763864344,                 0,                 0
          0,         495,           0,               -32,               -32,               -32,       0.170555613,                 0,                 0,                 0,      -2.766185324,                 0,                 0
          0,         496,           0,               -32,               -32,               -32,      0.1682345194,                 0,                 0,                 0,      -2.768506305,                 0,                 0
          0,         497,           0,               -32,               -32,               -32,       0.165913424,                 0,                 0,                 0,      -2.770827287,                 0,                 0
          0,         498,           0,               -32,               -32,               -32,      0.1635923268,                 0,                 0,                 0,      -2.773148268,                 0,                 0
          0,         499,           0,               -32,               -32,               -32,      0.1612712279,                 0,                 0,                 0,      -2.775469249,                 0,                 0
          0,         500,           0,               -32,               -32,               -32,      0.1589501273,                 0,                 0,                 0,      -2.777790231,                 0,                 0
          0,         501,           0,               -32,               -32,               -32,       0.156629025,                 0,                 0,                 0,      -2.780111213,                 0,                 0
          0,         502,           0,               -32,               -32,               -32,      0.1543079211,                 0,                 0,                 0,      -2.782432195,                 0,                 0
          0,         503,           0,               -32,               -32,               -32,      0.1519868157,                 0,                 0,                 0,      -2.784753177,                 0,                 0
          0,         504,           0,               -32,               -32,               -32,      0.1496657087,                 0,                 0,                 0,       -2.78707416,                 0,                 0
          0,         505,           0,               -32,               -32,               -32,      0.1473446003,                 0,                 0,                 0,      -2.789395143,                 0,                 0
          0,         506,           0,               -32,               -32,               -32,      0.1450234904,                 0,                 0,                 0,      -2.791716126,                 0,                 0
          0,         507,           0,               -32,               -32,               -32,       0.142702379,                 0,                 0,                 0,      -2.794037109,                 0,                 0
          0,         508,           0,               -32,               -32,               -32,      0.1403812663,                 0,                 0,                 0,      -2.796358093,                 0,                 0
          0,         509,           0,               -32,               -32,               -32,      0.1380601522,                 0,                 0,                 0,      -2.798679077,                 0,                 0
          0,         510,           0,               -32,               -32,               -32,      0.1357390368,                 0,                 0,                 0,      -2.801000062,                 0,                 0
          0,         511,           0,               -32,               -32,               -32,        0.13341792,                 0,                 0,                 0,      -2.803321046,                 0,                 0
          0,         512,           0,               -32,               -32,               -32,      0.1310968021,                 0,                 0,                 0,      -2.805642032,                 0,                 0
          0,         513,           0,               -32,               -32,               -32,      0.1287756828,                 0,                 0,                 0,      -2.807963017,                 0,                 0
          0,         514,           0,               -32,               -32,               -32,      0.1264545624,                 0,                 0,                 0,      -2.810284003,                 0,                 0
          0,         515,           0,               -32,               -32,               -32,      0.1241334408,                 0,                 0,                 0,      -2.812604989,                 0,                 0
          0,         516,           0,               -32,               -32,               -32,       0.121812318,                 0,                 0,                 0,      -2.814925976,                 0,                 0
          0,         517,           0,               -32,               -32,               -32,      0.1194911941,                 0,                 0,                 0,      -2.817246963,                 0,                 0
          0,         518,           0,               -32,               -32,               -32,      0.1171700691,                 0,                 0,                 0,       -2.81956795,                 0,                 0
          0,         519,           0,               -32,               -32,               -32,       0.114848943,                 0,                 0,                 0,      -2.821888938,                 0,                 0
          0,         520,           0,               -32,               -32,               -32,      0.1125278158,                 0,                 0,                 0,      -2.824209926,                 0,                 0
          0,         521,           0,               -32,               -32,               -32,      0.1102066877,                 0,                 0,                 0,      -2.826530914,                 0,                 0
          0,         522,           0,               -32,               -32,               -32,      0.1078855585,                 0,                 0,                 0,      -2.828851903,                 0,                 0
          0,         523,           0,               -32,               -32,               -32,      0.1055644283,                 0,                 0,                 0,      -2.831172893,                 0,                 0
          0,         524,           0,               -32,               -32,               -32,      0.1032432971,                 0,                 0,                 0,      -2.833493883,                 0,                 0
          0,         525,           0,               -32,               -32,               -32,       0.100922165,                 0,                 0,                 0,      -2.835814873,                 0,                 0
          0,         526,           0,               -32,               -32,               -32,     0.09860103194,                 0,                 0,                 0,      -2.838135864,                 0,                 0
          0,         527,           0,               -32,               -32,               -32,     0.09627989798,                 0,                 0,                 0,      -2.840456855,                 0,                 0
          0,         528,           0,               -32,               -32,               -32,     0.09395876313,                 0,                 0,                 0,      -2.842777847,                 0,                 0
          0,         529,           0,               -32,               -32,               -32,      0.0916376274,                 0,                 0,                 0,      -2.845098839,                 0,                 0
          0,         530,           0,               -32,               -32,               -32,     0.08931649082,                 0,                 0,                 0,      -2.847419832,                 0,                 0
          0,         531,           0,               -32,               -32,               -32,     0.08699535339,                 0,                 0,                 0,      -2.849740825,                 0,                 0
          0,         532,           0,               -32,               -32,               -32,     0.08467421514,                 0,                 0,                 0,      -2.852061819,                 0,                 0
          0,         533,           0,               -32,               -32,               -32,     0.08235307609,                 0,                 0,                 0,      -2.854382813,                 0,                 0
          0,         534,           0,               -32,               -32,               -32,     0.08003193624,                 0,                 0,                 0,      -2.856703808,                 0,                 0
          0,         535,           0,               -32,               -32,               -32,     0.07771079561,                 0,                 0,                 0,      -2.859024803,                 0,                 0
          0,         536,           0,               -32,               -32,               -32,     0.07538965422,                 0,                 0,                 0,      -2.861345798,                 0,                 0
          0,         537,           0,               -32,               -32,               -32,     0.07306851208,                 0,                 0,                 0,      -2.863666795,                 0,                 0
          0,         538,           0,               -32,               -32,               -32,     0.07074736921,                 0,                 0,                 0,      -2.865987791,                 0,                 0
          0,         539,           0,               -32,               -32,               -32,     0.06842622562,                 0,                 0,                 0,      -2.868308789,                 0,                 0
          0,         540,           0,               -32,               -32,               -32,     0.06610508132,                 0,                 0,                 0,      -2.870629786,                 0,                 0
          0,         541,           0,               -32,               -32,               -32,     0.06378393633,                 0,                 0,                 0,      -2.872950785,                 0,                 0
          0,         542,           0,               -32,               -32,               -32,     0.06146279065,                 0,                 0,                 0,      -2.875271783,                 0,                 0
          0,         543,           0,               -32,               -32,               -32,     0.05914164431,                 0,                 0,                 0,      -2.877592783,                 0,                 0
          0,         544,           0,               -32,               -32,               -32,     0.05682049731,                 0,                 0,                 0,      -2.879913783,                 0,                 0
          0,         545,           0,               -32,               -32,               -32,     0.05449934966,                 0,                 0,                 0,      -2.882234783,                 0,                 0
          0,         546,           0,               -32,               -32,               -32,     0.05217820137,                 0,                 0,                 0,      -2.884555784,                 0,                 0
          0,         547,           0,               -32,               -32,               -32,     0.04985705246,                 0,                 0,                 0,      -2.886876786,                 0,                 0
          0,         548,           0,               -32,               -32,               -32,     0.04753590294,                 0,                 0,                 0,      -2.889197788,                 0,                 0
          0,         549,           0,               -32,               -32,               -32,     0.04521475281,                 0,                 0,                 0,      -2.891518791,                 0,                 0
          0,         550,           0,               -32,               -32,               -32,     0.04289360208,                 0,                 0,                 0,      -2.893839794,                 0,                 0
          0,         551,           0,               -32,               -32,               -32,     0.04057245078,                 0,                 0,                 0,      -2.896160798,                 0,                 0
          0,         552,           0,               -32,               -32,               -32,     0.03825129889,                 0,                 0,                 0,      -2.898481802,                 0,                 0
          0,         553,           0,               -32,               -32,               -32,     0.03593014645,                 0,                 0,                 0,      -2.900802807,                 0,                 0
          0,         554,           0,               -32,               -32,               -32,     0.03360899344,                 0,                 0,                 0,      -2.903123812,                 0,                 0
          0,         555,           0,               -32,               -32,               -32,     0.03128783989,                 0,                 0,                 0,      -2.905444818,                 0,                 0
          0,         556,           0,               -32,               -32,               -32,      0.0289666858,                 0,                 0,                 0,      -2.907765825,                 0,                 0
          0,         557,           0,               -32,               -32,               -32,     0.02664553117,                 0,                 0,                 0,      -2.910086832,                 0,                 0
          0,         558,           0,               -32,               -32,               -32,     0.02432437603,                 0,                 0,                 0,       -2.91240784,                 0,                 0
          0,         559,           0,               -32,               -32,               -32,     0.02200322036,                 0,                 0,                 0,      -2.914728848,                 0,                 0
          0,         560,           0,               -32,               -32,               -32,     0.01968206419,                 0,                 0,                 0,      -2.917049857,                 0,                 0
          0,         561,           0,               -32,               -32,               -32,     0.01736090752,                 0,                 0,                 0,      -2.919370867,                 0,                 0
          0,         562,           0,               -32,               -32,               -32,     0.01503975035,                 0,                 0,                 0,      -2.921691877,                 0,                 0
          0,         563,           0,               -32,               -32,               -32,      0.0127185927,                 0,                 0,                 0,      -2.924012888,                 0,                 0
          0,         564,           0,               -32,               -32,               -32,     0.01039743456,                 0,                 0,                 0,      -2.926333899,                 0,                 0
          0,         565,           0,               -32,               -32,               -32,    0.008076275957,                 0,                 0,                 0,      -2.928654911,                 0,                 0
          0,         566,           0,               -32,               -32,               -32,    0.005755116883,                 0,                 0,                 0,      -2.930975923,                 0,                 0
          0,         567,           0,               -32,               -32,               -32,    0.003433957349,                 0,                 0,                 0,      -2.933296937,                 0,                 0
          0,         568,           0,               -32,               -32,               -32,     0.00111279736,                 0,                 0,                 0,       -2.93561795,                 0,                 0
          0,         569,           0,               -32,               -32,               -32,   -0.001208363078,                 0,                 0,                 0,      -2.937938965,                 0,                 0
          0,         570,           0,               -32,               -32,               -32,   -0.003529523957,                 0,                 0,                 0,      -2.940259979,                 0,                 0
          0,         571,           0,               -32,               -32,               -32,   -0.005850685276,                 0,                 0,                 0,      -2.942580995,                 0,                 0
          0,         572,           0,               -32,               -32,               -32,   -0.008171847025,                 0,                 0,                 0,      -2.944902011,                 0,                 0
          0,         573,           0,               -32,               -32,               -32,     -0.0104930092,                 0,                 0,                 0,      -2.947223028,                 0,                 0
          0,         574,           0,               -32,               -32,               -32,     -0.0128141718,                 0,                 0,                 0,      -2.949544045,                 0,                 0
          0,         575,           0,               -32,               -32,               -32,    -0.01513533481,                 0,                 0,                 0,      -2.951865063,                 0,                 0
          0,         576,           0,               -32,               -32,               -32,    -0.01745649823,                 0,                 0,                 0,      -2.954186081,                 0,                 0
          0,         577,           0,               -32,               -32,               -32,    -0.01977766207,                 0,                 0,                 0,        -2.9565071,                 0,                 0
          0,         578,           0,               -32,               -32,               -32,     -0.0220988263,                 0,                 0,                 0,       -2.95882812,                 0,                 0
          0,         579,           0,               -32,               -32,               -32,    -0.02441999093,                 0,                 0,                 0,       -2.96114914,                 0,                 0
          0,         580,           0,               -32,               -32,               -32,    -0.02674115595,                 0,                 0,                 0,      -2.963470161,                 0,                 0
          0,         581,           0,               -32,               -32,               -32,    -0.02906232136,                 0,                 0,                 0,      -2.965791183,                 0,                 0
          0,         582,           0,               -32,               -32,               -32,    -0.03138348715,                 0,                 0,                 0,      -2.968112205,                 0,                 0
          0,         583,           0,               -32,               -32,               -32,    -0.03370465333,                 0,                 0,                 0,      -2.970433227,                 0,                 0
          0,         584,           0,               -32,               -32,               -32,    -0.03602581988,                 0,                 0,                 0,      -2.972754251,                 0,                 0
          0,         585,           0,               -32,               -32,               -32,     -0.0383469868,                 0,                 0,                 0,      -2.975075275,                 0,                 0
          0,         586,           0,               -32,               -32,               -32,    -0.04066815409,                 0,                 0,                 0,      -2.977396299,                 0,                 0
          0,         587,           0,               -32,               -32,               -32,    -0.04298932174,                 0,                 0,                 0,      -2.979717324,                 0,                 0
          0,         588,           0,               -32,               -32,               -32,    -0.04531048975,                 0,                 0,                 0,       -2.98203835,                 0,                 0
          0,         589,           0,               -32,               -32,               -32,    -0.04763165813,                 0,                 0,                 0,      -2.984359376,                 0,                 0
          0,         590,           0,               -32,               -32,               -32,    -0.04995282685,                 0,                 0,                 0,      -2.986680403,                 0,                 0
          0,         591,           0,               -32,               -32,               -32,    -0.05227399593,                 0,                 0,                 0,      -2.989001431,                 0,                 0
          0,         592,           0,               -32,               -32,               -32,    -0.05459516535,                 0,                 0,                 0,      -2.991322459,                 0,                 0
          0,         593,           0,               -32,               -32,               -32,    -0.05691633511,                 0,                 0,                 0,      -2.993643488,                 0,                 0
          0,         594,           0,               -32,               -32,               -32,    -0.05923750522,                 0,                 0,                 0,      -2.995964517,                 0,                 0
          0,         595,           0,               -32,               -32,               -32,    -0.06155867566,                 0,                 0,                 0,      -2.998285547,                 0,                 0
          0,         596,           0,               -32,               -32,               -32,    -0.06387984643,                 0,                 0,                 0,      -3.000606578,                 0,                 0
          0,         597,           0,               -32,               -32,               -32,    -0.06620101754,                 0,                 0,                 0,      -3.002927609,                 0,                 0
          0,         598,           0,               -32,               -32,               -32,    -0.06852218898,                 0,                 0,                 0,      -3.005248641,                 0,                 0
          0,         599,           0,               -32,               -32,               -32,    -0.07084336074,                 0,                 0,                 0,      -3.007569673,                 0,                 0
          0,         600,           0,               -32,               -32,               -32,    -0.07316453282,                 0,                 0,                 0,      -3.009890706,                 0,                 0
          0,         601,           0,               -32,               -32,               -32,    -0.07548570523,                 0,                 0,                 0,       -3.01221174,                 0,                 0
          0,         602,           0,               -32,               -32,               -32,    -0.07780687795,                 0,                 0,                 0,      -3.014532774,                 0,                 0
          0,         603,           0,               -32,               -32,               -32,    -0.08012805099,                 0,                 0,                 0,      -3.016853809,                 0,                 0
          0,         604,           0,               -32,               -32,               -32,    -0.08244922433,                 0,                 0,                 0,      -3.019174845,                 0,                 0
          0,         605,           0,               -32,               -32,               -32,    -0.08477039799,                 0,                 0,                 0,      -3.021495881,                 0,                 0
          0,         606,           0,               -32,               -32,               -32,    -0.08709157196,                 0,                 0,                 0,      -3.023816917,                 0,                 0
          0,         607,           0,               -32,               -32,               -32,    -0.08941274623,                 0,                 0,                 0,      -3.026137955,                 0,                 0
          0,         608,           0,               -32,               -32,               -32,     -0.0917339208,                 0,                 0,                 0,      -3.028458992,                 0,                 0
          0,         609,           0,               -32,               -32,               -32,    -0.09405509567,                 0,                 0,                 0,      -3.030780031,                 0,                 0
          0,         610,           0,               -32,               -32,               -32,    -0.09637627085,                 0,                 0,                 0,       -3.03310107,                 0,                 0
          0,         611,           0,               -32,               -32,               -32,    -0.09869744631,                 0,                 0,                 0,       -3.03542211,                 0,                 0
