step,Cf_x05,Cf_x2,Cf_x6,xr_h,r_gradu,r_gradk,r_gradw,dF1_inf,dF1_l2,xr_gradu,xr_gradk,xr_gradw
140000,-0.0073556877473417055,-0.004532686995669766,0.0003666614346975592,5.093733661041475,0.9979825868226614,0.9900487747623175,0.9999994624133626,0.030417138181727088,0.0013744502898057939,0.9367195892683521,0.9916476230965888,1.0000493561369066
150000,-0.007360862387419258,-0.004533282547805539,0.00036992005489946907,5.086323159828683,0.9979016087184106,0.9893844908732949,0.9999994486358853,0.03091950842578506,0.0014346077077510774,0.9366691573589444,0.991650649505991,1.0000492623054291
160000,-0.007365619541649963,-0.004533882155796717,0.0003729266574185555,5.079279220997863,0.9978293544753822,0.988787375784155,0.9999994119939463,0.031253726407014515,0.0014912832551240048,0.936620938769073,0.9916539377509953,1.0000491805784446
170000,-0.007369952046118092,-0.004534497368524344,0.0003756777953933803,5.072903677257697,0.9977732884143227,0.9882609984028065,0.9999993295898624,0.03143791504251048,0.0015404006451429147,0.936577984275491,0.9916572542283097,1.00004909442996
180000,-0.00737384886740242,-0.004535069377399257,0.00037816920833185126,5.067146567509729,0.9977248675927611,0.9877819688169067,0.9999993011346298,0.031502185564285634,0.0015841049225026732,0.9365403740432237,0.9916596495721254,1.0000490151021497
190000,-0.0073772643944768,-0.004535568455576965,0.00038031783115770594,5.062000174044466,0.9976828457340683,0.9873576753585651,0.999999261504055,0.031494409055075945,0.0016221463339524298,0.9365052918293874,0.991661883606545,1.0000489858115829
200000,-0.007380262459498063,-0.004536090311848521,0.000382225968462763,5.057977032333541,0.9976498415064874,0.9869983717530396,0.9999992405554109,0.031473061343036624,0.0016579868179083593,0.936475822835811,0.9916637515420427,1.0000489581879504
210000,-0.007382846387521673,-0.00453650958244074,0.0003838811023151615,5.054528441096237,0.9976204489707374,0.986673037528308,0.9999992346520384,0.031405862388301564,0.0016906237493983975,0.9364501420318282,0.9916654285388119,1.000048942127252
220000,-0.0073851112910423445,-0.004536861728441035,0.0003853039709441957,5.051506713089612,0.9975985372591927,0.9863973845093631,0.9999991739215282,0.031272142702178374,0.0017167150742990302,0.9364290077350779,0.9916669178301049,1.0000488956484346
230000,-0.007387005585298791,-0.004537176242230668,0.00038652175252420167,5.048732005056784,0.9975810391352323,0.9861664217363498,0.9999991803370257,0.03125516586742183,0.001740939216891606,0.9364095706222029,0.9916682796637949,1.000048900381678
240000,-0.007388637324193052,-0.004537502903362849,0.0003875634727791706,5.0464630237333905,0.9975635554747918,0.9859626038754575,0.9999991571674872,0.03138181913597582,0.0017601677742533964,0.9363925888818101,0.9916692813658937,1.0000488952350581
250000,-0.007390002521449411,-0.004537749920123945,0.0003884465522321504,5.044622465676621,0.9975474112904423,0.9857875334545931,0.9999991385580326,0.03154545333923764,0.00177908891200157,0.936379256942299,0.9916706288637784,1.0000488305982704
260000,-0.007391091879426902,-0.004538019710095076,0.0003892073063491526,5.043060720970805,0.9975358595406217,0.9856429573911029,0.9999990726307236,0.0316354002001592,0.001794770352973154,0.9363676064317316,0.9916710149112025,1.0000488576078177
270000,-0.007392059727802488,-0.004538180428646133,0.0003898658175688182,5.041649542989713,0.9975271193867904,0.9855211262177545,0.9999991129255549,0.03173661576177511,0.0018076297314328488,0.9363580873867948,0.991671636841906,1.0000488326418766
280000,-0.0073928920557467396,-0.004538318507958858,0.0003903954339625094,5.040540841434334,0.997520663906804,0.9854154514750766,0.9999991497020144,0.03184168198594817,0.001818600346794585,0.9363493505183766,0.9916724434097933,1.0000487969201646
290000,-0.00739352115808073,-0.004538438741849108,0.0003908192853104841,5.039600498350058,0.9975157074328866,0.9853199197456259,0.9999990733737665,0.03195053440810258,0.0018288066403608064,0.9363425781177545,0.9916728691810033,1.0000488109994567
300000,-0.007394090164312056,-0.004538542930783519,0.00039119342111247363,5.038831276252818,0.9975077733248318,0.985239225614733,0.9999991108334525,0.03201059960051178,0.0018362487504918676,0.9363369975084787,0.9916735778991155,1.0000487830253983
310000,-0.007394524298623904,-0.004538650916578135,0.00039152642893744535,5.038181824876429,0.9975014348090606,0.9851722898720502,0.9999991131435331,0.032044229513708,0.0018432818170987786,0.9363315611847834,0.9916739974255561,1.0000487761903554
320000,-0.007394911287889155,-0.0045387275535022815,0.00039175286705995025,5.037564950250366,0.9974979080190737,0.9851150589921901,0.9999990514470359,0.03212317045841395,0.0018501894868123412,0.9363275182873372,0.9916742165110305,1.0000487603595636
330000,-0.007395192683236043,-0.004538787771636978,0.00039196879520215794,5.037086211387304,0.9974954809260225,0.985067753296827,0.9999990722112575,0.032221114732189915,0.0018561639168911996,0.9363240485216892,0.9916741573035797,1.0000487898250874
340000,-0.007395477408935401,-0.004538832843656565,0.000392162007616263,5.036687508714892,0.9974923712614665,0.9850262539339806,0.9999990414406783,0.0322517040575252,0.001861043739198385,0.9363216421449672,0.991674601708536,1.0000488063391904
350000,-0.0073956813742670794,-0.004538888981618323,0.0003923315738478499,5.036333512443666,0.9974875562853915,0.9849904712649229,0.9999990578861923,0.03228846443168387,0.0018653362305792657,0.9363199287444138,0.9916752573240635,1.000048783556119
360000,-0.00739585773638347,-0.004538924888779138,0.00039244634496912403,5.036080444291768,0.997485525761086,0.9849565222880715,0.999999076974827,0.03232032644825866,0.0018690231907263907,0.9363172411776862,0.9916748201268003,1.000048816084846
370000,-0.007396011893508565,-0.004538948626228424,0.0003925464600422396,5.035856095823032,0.9974814531986258,0.9849269263880484,0.9999990715254637,0.0323373326303148,0.0018720083116385159,0.9363149718436944,0.9916751246316755,1.000048776651739
380000,-0.00739616165891273,-0.004538969090557921,0.00039264833184182447,5.0356106246731205,0.9974790406495514,0.9848977131020614,0.9999990647774819,0.032351269156936535,0.0018751243095410071,0.9363143677586871,0.991675135492544,1.0000488417147397
390000,-0.007396259442688562,-0.004539000278733528,0.00039274375257535726,5.035454640290132,0.9974740476148761,0.9848716404119396,0.9999990708107911,0.03240255098464073,0.001878077417504094,0.9363127889337874,0.9916754544756979,1.0000487806687788
400000,-0.00739635410755579,-0.004538986637616634,0.0003928114009716607,5.035331555265241,0.9974710954087243,0.9848500289531844,0.9999990748353744,0.032420515933357597,0.001881215500928127,0.9363121232094443,0.9916751283485651,1.0000487519317711
410000,-0.007396413282985153,-0.004538983615565966,0.00039289785012214213,5.035209581972318,0.9974689982868181,0.9848277353031037,0.9999990690155616,0.0324688395176953,0.001884151691386698,0.9363112579591124,0.9916756763240215,1.0000487660741455
420000,-0.007396463572117426,-0.004539008192349101,0.0003929099041750196,5.035092694593168,0.9974675345738128,0.9848113053133282,0.9999990968845452,0.03249783884206703,0.0018860967573064691,0.9363102482599891,0.9916755236544503,1.0000487692698425
430000,-0.007396515317085217,-0.004539005990063815,0.0003929511020114266,5.034990280980952,0.9974633998401276,0.9847893221073054,0.9999990447334637,0.03252785241778022,0.0018885459352453058,0.9363098038832871,0.9916752929986601,1.0000488182118898
440000,-0.007396559340226327,-0.0045390284000120665,0.0003929811702337101,5.03493695158015,0.9974623118360454,0.9847757742194363,0.9999990424443018,0.03256875593087882,0.0018912212046408043,0.936309609123394,0.9916759158047175,1.0000487818749983
450000,-0.007396572997566985,-0.004539025211612599,0.00039304123055418187,5.034867552150025,0.9974596112140547,0.9847591609837311,0.999999058089774,0.03259162433884166,0.0018930560249257329,0.9363085682148287,0.9916759720712294,1.0000488013558961
460000,-0.007396594658297768,-0.004539038103593518,0.000393046416533608,5.034782139501016,0.9974572157397621,0.9847457091023253,0.9999990556343925,0.03261752213832403,0.0018946180889599373,0.9363079236666841,0.9916763053348595,1.0000487876965283
470000,-0.007396597134409948,-0.004539058182838436,0.00039305810187127357,5.034754552980058,0.9974560717583036,0.9847329418273953,0.9999990586424532,0.03263272316550103,0.0018965835910688344,0.9363081575424953,0.9916760341294399,1.000048782000591
480000,-0.007396615056790866,-0.004539061018544904,0.0003930987065896342,5.034678183715124,0.9974532619886597,0.9847173929418082,0.9999990768259288,0.03266370032816235,0.0018983038157596407,0.9363072503973453,0.9916764783731027,1.0000488489661123
490000,-0.007396638629072024,-0.004539057646608214,0.0003931309540768521,5.034670299155346,0.9974508874582596,0.9847069085049768,0.99999907682708,0.03271651604998582,0.0019009227863157924,0.9363078782391635,0.9916762835719476,1.0000487834123373
500000,-0.007396666337066836,-0.004539045402758226,0.0003931547921927068,5.0345981040839725,0.997447535172056,0.9846921112822854,0.9999990647090959,0.032743892030470345,0.0019029462353838224,0.936307243094752,0.9916763068095694,1.0000488217451702
510000,-0.007396658544921074,-0.004539055659200585,0.00039313670256432306,5.034612958507269,0.9974471106276707,0.9846808061922984,0.999999064675818,0.03277221103479122,0.0019045704897786698,0.9363075397408596,0.9916763771350904,1.0000487948248695
520000,-0.0073966612137725965,-0.004539061886269378,0.0003931710036339746,5.0345442938507015,0.997443702999504,0.9846683454759626,0.9999990776256527,0.03279767502688691,0.0019066323038416269,0.9363069476781158,0.9916765992255159,1.0000488327224197
530000,-0.00739665342395967,-0.004539041708671637,0.00039316326394895154,5.034472717583348,0.9974422406035424,0.9846573262565114,0.999999078858176,0.032828532165808166,0.0019083295105500706,0.9363071546133074,0.991676483895759,1.0000487820970378
540000,-0.007396660510197783,-0.004539032299393615,0.00039317535515202764,5.03448593220657,0.9974391355739283,0.9846450259705921,0.9999990600488081,0.03284876922746216,0.001909672887800731,0.9363070696922366,0.9916764399570818,1.0000488277268014
550000,-0.007396656622364562,-0.004539043069625296,0.0003932076343736975,5.034462565453433,0.9974365153085393,0.9846356643972034,0.9999990861264726,0.03286230847684646,0.0019111513936782684,0.936307237566486,0.9916765432123492,1.0000488041855142
560000,-0.007396672375823933,-0.004539035387764398,0.00039321367831240945,5.03438168031766,0.9974351481497087,0.9846267542292688,0.9999990520246447,0.03289661289118262,0.0019126374128599136,0.9363063811660558,0.9916765002352625,1.0000487776657145
570000,-0.007396685952804606,-0.004539029632469725,0.0003932186981067783,5.03436895494849,0.9974335077771099,0.9846168669498261,0.9999990449522952,0.032903641504279046,0.0019140028949698347,0.9363065573506243,0.9916764449986478,1.0000488280125057
580000,-0.007396688095203444,-0.004539027952641701,0.00039323875595889375,5.034368315943633,0.9974319454313014,0.9846077602252377,0.9999990843207586,0.03293346045539991,0.0019153578779281227,0.9363067334921382,0.991676928272747,1.00004878639473
590000,-0.007396680394828636,-0.004539034347572964,0.00039324881273717065,5.0343483971129315,0.9974304169213499,0.9845986585146893,0.9999990600763876,0.032959019017738456,0.001916780280664313,0.9363066516537965,0.9916767602656475,1.0000487524685067
600000,-0.007396684016719399,-0.004539021407380973,0.00039326232523118656,5.034332530925653,0.9974290327512756,0.9845888570594453,0.9999990357173145,0.03297504546603247,0.0019180355627792128,0.9363069689669424,0.9916764973871504,1.0000488068729592
610000,-0.007396679168791513,-0.004539026782733428,0.00039326308828779665,5.03429763476787,0.9974281505088032,0.984580823299943,0.9999990283144989,0.03299895916029394,0.0019193386443256463,0.9363070039561479,0.9916768176419407,1.0000488033575154
620000,-0.007396656112217287,-0.0045390194497798965,0.00039328068299087396,5.034312657567473,0.9974261827161348,0.9845732839095206,0.9999990729708444,0.03301225089821347,0.0019203871174228058,0.9363064309780716,0.9916768517976668,1.000048787999326
630000,-0.007396670498885539,-0.004539006491484005,0.00039327977107294097,5.034266746461917,0.9974247621398615,0.984567245219037,0.9999990627045837,0.03303512490481797,0.0019214055112447802,0.9363068627857168,0.9916767819765512,1.0000488343950937
640000,-0.007396656122301232,-0.004539028033735583,0.00039330936638027594,5.0342731112628645,0.9974231917388147,0.9845611383167066,0.9999990491257321,0.033045981911647315,0.001922353541499138,0.9363065625907614,0.9916768052672515,1.0000488225904571
650000,-0.007396660247333757,-0.0045390055877106,0.0003932692993369157,5.034255604087038,0.9974216130356205,0.9845541694520882,0.9999990670413035,0.03306904500506924,0.0019235695585878717,0.9363061843521939,0.9916768603302043,1.0000488305508515
660000,-0.007396650824919054,-0.0045390158954911825,0.0003932966527857973,5.034250212399448,0.9974196503436259,0.9845470968952806,0.9999990552682547,0.03308445996986509,0.0019246846753530442,0.9363068772286625,0.991677016305375,1.0000488266692231
670000,-0.0073966503348023025,-0.004539007571402671,0.0003933265936309539,5.034232489113035,0.9974179200454588,0.9845405359109515,0.9999990738063701,0.033105671360062705,0.0019254577831871419,0.9363067485903771,0.9916771380284802,1.0000488228573083
680000,-0.007396636851887753,-0.004539009428618449,0.0003933204015833475,5.034235634249532,0.997417030295806,0.9845333360302772,0.9999990372205281,0.03311796348624019,0.0019263593498843165,0.9363069929493532,0.9916769105337991,1.0000488224674156
690000,-0.007396643235876691,-0.004539020255684245,0.0003933080219268813,5.034206120252297,0.9974149437041406,0.9845290620584448,0.9999990476229997,0.033113887581686874,0.001926982527300902,0.9363070088908184,0.9916769958199331,1.00004881219629
700000,-0.007396654950278945,-0.004539006035247337,0.00039332053526360575,5.034196673154051,0.9974137674783935,0.9845227147095543,0.999999091619571,0.03314510390836145,0.0019278681570704531,0.9363065759562551,0.9916770133560899,1.0000487914756275
710000,-0.0073966657848689105,-0.004539025057050578,0.00039331874641046743,5.034187123010168,0.9974120061897367,0.9845174249918645,0.999999060191083,0.03315239381828283,0.0019287910933262716,0.9363066733074998,0.9916769004597038,1.0000488115601749
720000,-0.007396663607926534,-0.004539003783611438,0.00039334994662395314,5.034187562345333,0.9974114710136173,0.9845135793433788,0.9999990656808274,0.033161800101421224,0.0019293868029662165,0.9363063714879559,0.9916769845717494,1.0000488182870622
730000,-0.007396664802449093,-0.004539025624883566,0.0003933467809937014,5.034184458785421,0.9974100699682991,0.9845066981660444,0.9999990545383444,0.033159606064054215,0.0019301575756968485,0.9363069992128877,0.9916772915219999,1.0000488007916042
740000,-0.0073966542950222,-0.00453902302581428,0.0003933615408610562,5.0341574656380645,0.9974079021416041,0.9845030872308951,0.9999990242967154,0.033196863320450354,0.0019307271966470074,0.936306360350505,0.9916771199519621,1.0000488127428477
750000,-0.007396638332188566,-0.004539029238487268,0.00039336664952808136,5.034184484711208,0.9974078251075424,0.98449999760649,0.9999990326814114,0.03320139508805464,0.0019314527379684088,0.936306588473324,0.9916769441948821,1.0000488485066557
760000,-0.007396650306938554,-0.004539022300459287,0.00039338249614134286,5.034131636859754,0.9974074648733572,0.9844931304041427,0.9999990680418498,0.0332061545590413,0.0019321364975997855,0.9363069782163919,0.9916771133358467,1.0000488015167046
770000,-0.007396638744836372,-0.004539017787668464,0.00039337561147156355,5.034147917138819,0.9974058024868511,0.9844898901236261,0.9999990742987213,0.03321637670779787,0.0019326535930343494,0.9363067574537157,0.9916772031786386,1.0000488355591575
780000,-0.007396631102281091,-0.004539006789928253,0.000393371428655527,5.0341334318515605,0.9974043682140038,0.9844861125867079,0.9999990312482688,0.03320695321663336,0.0019332000925532888,0.9363062920685209,0.9916773802531814,1.0000488114894681
790000,-0.007396610135495891,-0.00453902083674945,0.00039336917782603414,5.034121010006161,0.9974041706543287,0.9844827385283573,0.999999054055214,0.03322265107969824,0.0019337579600254013,0.9363068375887033,0.9916771810547551,1.0000488343633167
800000,-0.007396609099066439,-0.004539015293410318,0.0003933783438745174,5.03413616280174,0.9974032437801228,0.984478749195176,0.9999990423028366,0.03324144647087457,0.0019343196074115216,0.9363067694973652,0.9916771925177948,1.0000488000424126
