step,Cf_x05,Cf_x2,Cf_x6,xr_h,r_gradu,r_gradk,r_gradw,dF1_inf,dF1_l2,xr_gradu,xr_gradk,xr_gradw
150000,-0.007395742392856693,-0.004577144191796016,0.0005259477140343805,4.815647285907971,2.2401791963206934,1.5833156788964486,0.4999834100005767,0.5530406923768837,0.05785400711256549,1.8687281938380584,0.629451976300312,0.5000230706211154
160000,-0.007396784411726234,-0.004577472146267117,0.0005267910798895768,4.8142777502808665,2.2401727382048344,1.583252862259267,0.49998343912200033,0.5530656254929334,0.05785437532384306,1.8687065344050209,0.6294452078824861,0.5000230925770489
170000,-0.007397514090576357,-0.004577696709972252,0.0005274003110206309,4.81337532671241,2.240170386192006,1.5832110667682031,0.49998342963408604,0.5530879209210722,0.05785459921894165,1.8686929586707164,0.6294403492552199,0.5000231030562325
180000,-0.007397984779048298,-0.004577849113040917,0.0005277785001826925,4.812721913077224,2.2401666708557877,1.583192169147877,0.4999834366978617,0.5530997376336981,0.05785368500962741,1.8686820349420392,0.6294370839294621,0.5000231044147404
190000,-0.007398314450076299,-0.004577972540787309,0.0005280578697415934,4.81227520094548,2.2401598944362484,1.5831830673050429,0.4999834282923313,0.5531064132301746,0.057852615684466785,1.868675226315972,0.6294351708445841,0.5000230997800704
200000,-0.007398496968679408,-0.004578050502935406,0.0005282340805973765,4.811990982810975,2.2401564593620042,1.583182393487961,0.49998345038915115,0.5531145282669119,0.05785120042273251,1.8686691371660982,0.6294343207453744,0.5000231060801343
210000,-0.007398617015648382,-0.004578112672539742,0.0005283257013870916,4.811767043513056,2.2401499631472723,1.5831886275073952,0.49998344259635485,0.5531165416603944,0.05784930198910335,1.8686660754685323,0.6294339612001651,0.5000231136024411
220000,-0.007398699378982466,-0.004578135511617672,0.0005284516265801144,4.811622336763003,2.2401430293810565,1.583199798129219,0.4999834306181672,0.5531193511696213,0.05784771677867395,1.8686638067281485,0.6294341184565156,0.5000231005850674
230000,-0.007398760875826127,-0.004578167729067716,0.0005285119396360524,4.811522480862872,2.2401364904087684,1.5832151214688228,0.4999834427850549,0.5531227510343031,0.05784583856803963,1.8686607889800122,0.6294344732095245,0.5000231059555444
240000,-0.007398766946082144,-0.004578149367824814,0.0005285728555204627,4.811412713527048,2.2401276215031545,1.5832317172040191,0.49998344543239664,0.5531202790961931,0.05784408652376082,1.8686602837461674,0.6294350157698025,0.5000231137631029
250000,-0.007398797014635617,-0.004578161262122765,0.0005286388637646983,4.811372575338561,2.2401203664643394,1.5832507548165005,0.4999834300313052,0.5531151204388265,0.057842182594413066,1.868659242505268,0.6294354354889691,0.5000231103132268
260000,-0.007398810443475845,-0.004578124569095408,0.0005286721061960261,4.811299856966055,2.2401093150785654,1.5832716673290226,0.49998343784082855,0.553115696280499,0.05784006374420404,1.8686593312689102,0.6294363352052247,0.5000230938235602
270000,-0.007398801283107926,-0.004578125366571222,0.0005286824368337259,4.81128176599593,2.2400999432103146,1.583296356346672,0.49998343731994777,0.5531066283311726,0.05783789754692652,1.8686588244096425,0.6294369910522505,0.5000231297381365
280000,-0.007398803222366516,-0.004578121590360233,0.0005286743373609707,4.811222798750905,2.2400917095401947,1.583323726326325,0.49998343667450523,0.5531084985518985,0.057836157006611356,1.868659648879976,0.6294376379863474,0.5000230974846118
290000,-0.007398784560050294,-0.004578122593435373,0.0005287338461229396,4.81119016560452,2.2400828360766463,1.5833479557155896,0.49998344188881644,0.5531102308614461,0.05783446931439485,1.8686588009957907,0.6294386528551312,0.5000231164075604
300000,-0.007398773810866182,-0.004578130629952358,0.0005287548074227298,4.811212432344837,2.2400725560318597,1.5833748480664906,0.49998343259978695,0.5531096113985408,0.057832508928140965,1.8686587878967156,0.6294393794955205,0.5000231154568698
310000,-0.007398766526522942,-0.004578106261257371,0.0005287256721002124,4.8111189334319855,2.2400642230959007,1.5834006930847564,0.4999834230875343,0.5531128643930368,0.05783068616299197,1.8686589675395087,0.6294401822437682,0.5000231209825082
320000,-0.007398745518751916,-0.004578106305725766,0.0005287421232870219,4.811139465196665,2.240055939828585,1.5834278686552254,0.4999834314184348,0.5531092841849095,0.05782892773610726,1.868659986373515,0.6294409291454978,0.5000231105163961
330000,-0.007398748723226642,-0.004578125268111918,0.0005287917151275516,4.811100085707686,2.2400481187189247,1.5834505649613109,0.4999834523387672,0.5531106712326497,0.057827489844403675,1.8686610118731986,0.6294417679169,0.5000231280744659
340000,-0.007398734086166781,-0.004578132661941929,0.0005287580057711841,4.811087516560941,2.240039964607396,1.5834770955335986,0.4999834327901651,0.5531050432044049,0.057825849393605605,1.8686605889416614,0.6294423294062957,0.5000231126488199
350000,-0.0073987162961085175,-0.004578129155487058,0.0005287914863862134,4.811072086615116,2.2400329635270313,1.5835014751453216,0.499983434080824,0.5531083534580625,0.0578243054505774,1.868660615691124,0.6294433634223238,0.5000231097643132
360000,-0.00739869470113182,-0.004578130906366261,0.0005288030671386548,4.81102473661776,2.2400240089620413,1.583523698976177,0.4999834276567681,0.5531055304693206,0.057822662904737844,1.8686595895816958,0.6294441155837343,0.5000231248955259
370000,-0.007398696374179309,-0.00457812952768326,0.0005287847742867942,4.811050230504019,2.2400191582019957,1.583550893750041,0.4999834287344074,0.5531071804300456,0.057821132645131716,1.86866071214287,0.6294448084783814,0.5000231109759493
380000,-0.007398696179383073,-0.004578126340079559,0.0005288546884035617,4.811012548661153,2.2400099624411243,1.5835779208762424,0.4999834218625927,0.5531028211573823,0.057819650506113054,1.8686608740302788,0.629445685611921,0.5000231004535989
390000,-0.007398667972799597,-0.00457814086106541,0.0005288415196024824,4.810980881786504,2.240003833128221,1.5836021618161593,0.4999834331357433,0.55310329733958,0.057817965940496666,1.8686599318709247,0.6294463643844549,0.5000231179393637
400000,-0.007398639508260392,-0.004578136487960018,0.0005288221617013043,4.8109878318815955,2.239997259776883,1.583628231957695,0.4999834399661462,0.5530961137062509,0.05781656111595699,1.8686610715450391,0.6294470912094191,0.500023120903677
410000,-0.007398617012798848,-0.004578151926762315,0.0005288523939019751,4.810960428514149,2.2399905140713616,1.5836517674709811,0.4999834253030908,0.5530910515062031,0.05781510852369338,1.8686619344009356,0.629447978195031,0.5000231145886762
420000,-0.007398623637062972,-0.004578151456250613,0.0005288514135192739,4.810939932201739,2.239982567511715,1.5836756250490664,0.4999834369924535,0.5530909565801568,0.05781383448319569,1.8686614392807872,0.6294485968116097,0.5000231352902063
430000,-0.007398614181429372,-0.004578118622645353,0.0005288846873379499,4.81089834790893,2.2399774072923413,1.5836965750551237,0.49998344062699746,0.5530933135921731,0.05781268272073693,1.8686622332019693,0.6294493611793692,0.5000231038034845
440000,-0.007398606470393034,-0.004578132330156921,0.0005288672569105885,4.810912060628133,2.2399725779183184,1.5837188174625496,0.4999834291032313,0.5530894264816733,0.05781150056164538,1.8686612909731315,0.6294498719872387,0.5000231096033794
450000,-0.007398590543848241,-0.00457812359879156,0.0005288806055603733,4.810900825268323,2.2399680089488085,1.583737186660401,0.49998344000032907,0.5530883458816638,0.05781044988859419,1.8686620128117764,0.6294502650555448,0.5000231248528144
460000,-0.0073985838613706695,-0.004578130596783729,0.0005288488783986391,4.810891412245063,2.239962421346751,1.5837547578763411,0.49998342666158,0.5530849044063815,0.05780917545219878,1.8686624348478427,0.6294511658129341,0.5000231138605713
470000,-0.007398591294839024,-0.0045781224725107384,0.0005289189106519853,4.810875236842638,2.2399588304058877,1.5837750853266206,0.4999834428219798,0.5530861549950385,0.0578084591651937,1.86866358727872,0.6294518757427272,0.5000231287742192
480000,-0.007398570371797404,-0.004578124323790686,0.0005288837600602496,4.810847821723353,2.239958110714442,1.5837902804111528,0.4999834236570859,0.5530843878329912,0.057807632721294765,1.8686615444823103,0.6294522380159205,0.5000231024545597
490000,-0.00739855994360298,-0.004578110465834433,0.0005289034246457827,4.810823991717093,2.239952210533614,1.5838045155032212,0.49998344507229703,0.5530793712625045,0.05780662905998248,1.868662081345982,0.6294531343250254,0.5000231226821519
500000,-0.0073985404200548385,-0.0045780952718755515,0.0005288882125110921,4.810824374032376,2.2399457094465296,1.5838185516492094,0.4999834342260449,0.5530850105377647,0.05780597481797387,1.868661919270409,0.6294536195396744,0.5000231203892956
510000,-0.007398536096612425,-0.004578098712961842,0.0005289282589218835,4.810819718530074,2.239945610740153,1.5838335494650564,0.4999834394525717,0.5530833967732789,0.05780501169694821,1.8686622737561345,0.629454725409986,0.5000231194320097
520000,-0.0073985341952415695,-0.004578115760005586,0.0005289274606830207,4.810815290527645,2.2399385148639865,1.5838455021286166,0.4999834218886612,0.5530806138508999,0.05780426591727318,1.8686619788596954,0.6294552230725817,0.5000231187394738
530000,-0.007398528303844608,-0.004578090177465068,0.0005289328551599314,4.810793058422804,2.2399369826413054,1.583859377159788,0.49998343440889625,0.553075208926372,0.05780354464343473,1.8686628415151973,0.6294556686459302,0.5000231158531191
540000,-0.007398492893689976,-0.00457808950247459,0.0005289295986429486,4.810782974574162,2.239933235897726,1.5838699999825712,0.49998343386862193,0.5530789237848702,0.05780302397142421,1.8686624741676336,0.62945646427967,0.5000231249521566
550000,-0.007398478892540427,-0.004578073600632856,0.00052893562929793,4.8107632833376694,2.2399302442579403,1.5838822435908213,0.4999834233252922,0.553073513661326,0.057802265037740316,1.86866290206785,0.6294570585129605,0.5000231130727352
560000,-0.007398472236037942,-0.004578089858290837,0.000528962066005718,4.810787630898513,2.2399288079982447,1.5838913493573905,0.49998343165423537,0.553069144454496,0.05780192123395068,1.8686634323212072,0.6294575363844953,0.5000231324724748
570000,-0.0073984588287400645,-0.004578076759947735,0.0005289466434598173,4.8107519553484455,2.2399243533447484,1.583900327702499,0.49998342791763556,0.553071631633496,0.057801237702881335,1.8686631885663825,0.6294582709473419,0.5000231235422358
580000,-0.007398462138102623,-0.004578077889274405,0.0005289717329879555,4.810764120865211,2.239922293627217,1.5839097897056662,0.4999834114024056,0.5530789247451084,0.05780095225827358,1.8686630916751272,0.6294587970730049,0.5000231147449954
590000,-0.007398455432478679,-0.00457806616813072,0.0005289601098970953,4.810718196095227,2.23991979128499,1.5839179913399293,0.4999834171104525,0.5530727814747445,0.057800462545097485,1.8686627045987583,0.6294596021242408,0.5000231246211265
600000,-0.0073984647033542815,-0.004578050628152069,0.0005289652804867567,4.810718937435835,2.2399174523982066,1.5839262667519105,0.49998341019838527,0.5530735656581589,0.057800136581870006,1.8686635763458157,0.6294604248338209,0.5000231345439077
610000,-0.007398433026179924,-0.004578065788990424,0.0005289795091361036,4.810704845274255,2.2399155115634763,1.5839323167727617,0.49998341645711897,0.5530658004832134,0.057799705476737295,1.8686641098903938,0.6294607564212361,0.5000231273542018
620000,-0.0073984261818534946,-0.004578065519227405,0.0005289692417287523,4.8107005685668485,2.23991368350604,1.5839427068816365,0.49998341387460793,0.5530701041265155,0.057799239979063284,1.8686645944748972,0.6294611823089775,0.5000231154220629
630000,-0.007398412193801473,-0.004578066654276968,0.000528968792579769,4.810696191085496,2.239912075225247,1.583950324021375,0.49998341653427536,0.5530688587662174,0.057798850593127275,1.8686644732675761,0.6294617193806387,0.5000231182131938
640000,-0.007398409043474961,-0.0045780600505473,0.000528970965544706,4.8107170418118015,2.2399109656322786,1.5839589072014486,0.4999834252835618,0.5530683807929626,0.05779824396825258,1.8686650593253376,0.6294619820795736,0.5000231244404685
650000,-0.0073984041440916136,-0.004578050097471079,0.0005290034378839161,4.810685378030445,2.239908310307783,1.5839673152720235,0.4999834297129574,0.5530689753343132,0.05779792120852598,1.868664367200764,0.6294625362111753,0.5000231255137318
660000,-0.007398395377093686,-0.004578043914009274,0.0005289946685507355,4.810705714438496,2.239906190498694,1.583973160082393,0.4999834168718401,0.5530666038256871,0.057797688642242655,1.8686640076281353,0.6294630853187274,0.5000231270169256
670000,-0.007398392947726953,-0.004578063728443719,0.0005289900565070681,4.810698365966134,2.2399036778848864,1.5839804914718776,0.49998343077484253,0.5530645682473344,0.05779708109248383,1.868665200221318,0.6294634285441586,0.5000231350284058
680000,-0.007398398715925222,-0.0045780460059514656,0.0005290060244690709,4.8106738708544485,2.2399020027636363,1.5839884011813428,0.49998341454992085,0.5530707787865179,0.05779691218452563,1.8686650639200733,0.6294640956853561,0.5000231436461151
690000,-0.007398380798526921,-0.004578052613085909,0.0005289983937358594,4.810691351296074,2.2399015998584915,1.5839954213615648,0.4999834218036741,0.553062969931708,0.057796477918645235,1.8686654330563972,0.6294644041477615,0.500023134218859
700000,-0.007398375280130917,-0.004578030637936304,0.0005290350666579198,4.810671964333962,2.239900398700942,1.5840043810899287,0.49998342141667346,0.5530686058455058,0.05779638235521672,1.8686648845982852,0.6294651372667638,0.5000231387885093
710000,-0.007398384697945503,-0.004578044684629294,0.0005290140965612701,4.810661282596585,2.23989995479671,1.5840079996775671,0.49998342506136756,0.5530679876891484,0.05779587031162337,1.868664695371979,0.6294654644682858,0.5000231335206519
720000,-0.0073983500143889784,-0.004578055914362444,0.0005290104054935416,4.810662024262979,2.2398966782749987,1.584013998764159,0.49998343517674027,0.5530642785331942,0.057795665759638494,1.868665561760839,0.6294659856655556,0.5000231389383062
730000,-0.007398345595368925,-0.004578066208963027,0.0005290437101934775,4.810661264994418,2.2398935931896995,1.584018184157763,0.49998340236535627,0.553066656822081,0.05779555259343268,1.8686650173431945,0.62946659355586,0.5000231311163843
740000,-0.007398337499553015,-0.00457805269169529,0.0005290163266827609,4.8106756775171515,2.2398921282910713,1.584024253936614,0.49998341800634083,0.5530623535096939,0.057795111557904184,1.8686655292379262,0.6294667617312549,0.5000231201712005
750000,-0.007398333114165372,-0.004578043728711321,0.0005290383302278366,4.810645655658209,2.239890854819605,1.5840315908007034,0.4999834090571198,0.5530650538891407,0.057794826095723464,1.8686661828820241,0.6294673356241485,0.5000231319864851
760000,-0.007398327611344196,-0.004578063468934214,0.000529040564401298,4.810661235299216,2.239892073535694,1.5840389972377724,0.49998342634455106,0.5530636493239959,0.05779447560791059,1.8686656567168833,0.6294677449766931,0.5000231168200843
770000,-0.007398318363765796,-0.004578047002308055,0.000529035787120654,4.810657042856754,2.239889977234133,1.584044005115408,0.4999834395043487,0.5530651161378317,0.05779418405727368,1.8686658922276198,0.6294684771439149,0.5000231136176978
780000,-0.007398304769690325,-0.0045780373193168526,0.0005290425062466164,4.8106798391221375,2.239884967068451,1.5840455817703922,0.49998343267648526,0.553059887690046,0.057793951229718865,1.8686677526793969,0.6294686310618113,0.500023123861866
790000,-0.007398292312976211,-0.004578028172907141,0.0005290487501927979,4.8106659135454,2.239886593164028,1.5840552213084667,0.4999834184762775,0.5530660974824657,0.057793654443027094,1.8686668875827859,0.6294691326485142,0.5000231277034112
800000,-0.007398291599568306,-0.004578048404522442,0.0005290439025748431,4.810663509978384,2.2398842176471874,1.5840589598025039,0.4999834198883611,0.5530565051503069,0.0577931415858611,1.868666563206434,0.6294695646264187,0.500023139718994
810000,-0.007398288280948097,-0.004578026573303539,0.0005290207534563163,4.810618326109971,2.23988279068382,1.5840626496966628,0.4999834151022189,0.5530671966918967,0.05779305506998931,1.8686659301555033,0.6294702090903139,0.5000231318718381
820000,-0.007398271132168696,-0.004578058300011001,0.0005290503370808607,4.810663330066232,2.2398812895809175,1.5840697474342822,0.4999834252530895,0.5530528698231763,0.05779274899787235,1.868667645022184,0.6294700988359904,0.5000231407254171
830000,-0.007398275995952786,-0.0045780379224910584,0.0005290705490781641,4.810653375276149,2.239879685061399,1.5840729324076677,0.4999834052535552,0.5530609599409877,0.05779236578100247,1.86866714225423,0.62947067641379,0.5000231553009433
840000,-0.007398261589707523,-0.004578042787781573,0.0005290502336777284,4.8106439538236065,2.2398795331938324,1.5840782420021602,0.4999834165963875,0.5530613655144947,0.05779223813605282,1.8686663844132843,0.6294711088735732,0.500023133698685
850000,-0.007398256630511426,-0.004578023919003778,0.0005290647598321433,4.810640035341343,2.2398770352932207,1.5840869497602617,0.4999834279385527,0.553056459597026,0.057792175031163864,1.8686677295025313,0.6294715660201556,0.5000231266804871
860000,-0.007398252544171035,-0.004578033515746549,0.0005290655678164604,4.810658349667889,2.239876313610028,1.5840878310027129,0.49998341021934095,0.5530547308477283,0.05779164540454743,1.8686662543507808,0.6294722858870687,0.5000231344408927
870000,-0.007398241959710601,-0.00457802271612998,0.0005290438087097644,4.810631930115038,2.239876026324692,1.5840943752883088,0.4999834049755566,0.5530545200885613,0.05779140986231743,1.8686665293414013,0.62947263533291,0.500023115660847
880000,-0.007398233866424669,-0.004578012962008231,0.0005290501404678178,4.810641531382877,2.2398759129993637,1.5840971338547987,0.499983436394338,0.553053832838069,0.05779116236627685,1.8686660993459725,0.6294731299190932,0.50002312200499
890000,-0.007398228789483276,-0.004578017642487806,0.0005290733101252014,4.810637735323005,2.239873789499507,1.5841017355852753,0.49998343022116354,0.5530483820075693,0.05779095434978656,1.8686673482520488,0.6294730921448163,0.5000231401848889
900000,-0.00739822439377127,-0.004578006251364853,0.0005290918114699177,4.810647969014086,2.239873999586624,1.5841066915643427,0.49998342022161235,0.5530538610300855,0.057790568648193694,1.8686679629305996,0.629473895227867,0.5000231330828938
910000,-0.007398220407189276,-0.0045780250638396336,0.0005290633118365554,4.8106013689860125,2.239871903053734,1.584109078014154,0.49998342268760304,0.5530526673025353,0.05779020716112861,1.868667423703159,0.6294743159483066,0.5000231424287858
920000,-0.007398228960186317,-0.004578017990110834,0.0005290691831125583,4.810624994828832,2.239872611492563,1.584113737034896,0.4999834043701053,0.5530493887826976,0.057790321895185424,1.8686673346706903,0.6294742686536382,0.5000231175198062
930000,-0.007398233926145388,-0.0045780059173208786,0.0005290868702940838,4.810633324968114,2.239870563993332,1.584114548370654,0.4999834176264173,0.5530516004639876,0.05778991105485134,1.8686673839668007,0.629474495052239,0.5000231181112634
940000,-0.007398216765091773,-0.004578025429828401,0.0005290728275669448,4.810610829162902,2.2398680056652647,1.5841178191791307,0.4999834096612558,0.5530544032866161,0.05778995995858199,1.8686670405098573,0.629475144781324,0.5000231205306885
950000,-0.007398214486900827,-0.004578024778785702,0.0005290957676587208,4.81060047267717,2.239869732011453,1.5841208128154132,0.49998342025419173,0.5530561332376065,0.0577895722905757,1.8686671704273174,0.6294757101472539,0.5000231407219476
960000,-0.007398217567697878,-0.004578025643953706,0.0005290700343819148,4.810578355314281,2.239867228176239,1.5841256400049541,0.4999834198447332,0.5530515054814391,0.05778928335779051,1.8686671355622317,0.629475768262873,0.5000231472955602
970000,-0.007398214542224434,-0.004578019414531165,0.0005290813716639181,4.810605686865973,2.2398673267920515,1.584129430239259,0.49998343622728975,0.5530599734384283,0.05778926440724181,1.8686669417235562,0.629476265071614,0.5000231269670277
980000,-0.007398212856993431,-0.004578028564210615,0.0005290833269987508,4.810626948049225,2.2398657384572798,1.5841311936946572,0.49998340813575604,0.5530616630574559,0.05778936548857638,1.8686675192660296,0.629476055446976,0.500023149977319
990000,-0.007398228940755801,-0.004578021804733267,0.0005290913253941121,4.810615670190149,2.2398653219883844,1.5841339380804116,0.4999833998564705,0.5530582543460836,0.05778918470504132,1.8686676839678666,0.6294768257598871,0.5000231386537102
1000000,-0.007398200243556636,-0.004578005918028257,0.0005290532354683484,4.810597705972669,2.2398660818180582,1.5841370995314725,0.4999834269180387,0.5530585222385587,0.05778871858067273,1.8686672894500798,0.6294770908840337,0.5000231351135944
1010000,-0.0073982152070089235,-0.004578014537699568,0.0005290815317560328,4.810575377788653,2.2398652229689913,1.5841386381605733,0.49998342040817834,0.5530548747851893,0.05778908401503296,1.868667511391622,0.6294771014081176,0.500023136254724
1020000,-0.007398198713835553,-0.0045780104477534025,0.0005290849486806939,4.810599312812643,2.2398638112813734,1.5841420732458646,0.49998343220472125,0.55305943604865,0.0577885866885177,1.8686676874049124,0.6294775698127704,0.5000231322089311
1030000,-0.007398205987273836,-0.004577995407916929,0.000529106605695381,4.810604060824662,2.239864472352524,1.5841427042347553,0.49998342341141483,0.5530595130216365,0.0577885989552669,1.8686683038145635,0.629477767995609,0.5000231252718434
1040000,-0.0073982065449839755,-0.0045780110781328395,0.000529089257167769,4.810604914496154,2.239863616560248,1.5841466321755058,0.4999834301780631,0.553061958393543,0.05778854349643479,1.868668027614014,0.6294779121143799,0.5000231441754708
1050000,-0.007398202748526053,-0.0045780104160702915,0.0005290951753166667,4.810609636843326,2.2398632160229903,1.5841471851115847,0.49998342943912516,0.5530629709466119,0.057788453305883426,1.8686668899197738,0.6294784022612336,0.5000231272862168
1060000,-0.007398186067388768,-0.004578001900638147,0.0005290904541942917,4.810594882368917,2.2398626240522415,1.5841482797575968,0.4999834134174376,0.55306076462846,0.05778806331717392,1.8686672471562311,0.6294788287253115,0.5000231445288422
1070000,-0.007398180682780773,-0.00457801050091379,0.000529104384292826,4.81058355868021,2.2398605719517333,1.5841495366404672,0.49998342735835616,0.5530562944280348,0.05778808989801905,1.8686695989228255,0.6294788499019698,0.5000231379687394
1080000,-0.0073981792728713665,-0.004577997510821014,0.0005291005196745607,4.810602746129943,2.239858924534891,1.5841524332672265,0.4999834296461486,0.553058375203966,0.057788332418207175,1.8686693729100101,0.6294790637462999,0.5000231331003356
1090000,-0.007398168278106676,-0.004578006052736914,0.0005290891764198141,4.810578814940395,2.23986099286371,1.5841566758838497,0.4999834219346622,0.5530557080730347,0.05778771765179062,1.8686681593643122,0.6294794529178717,0.500023140380259
1100000,-0.007398171549151383,-0.004578013221854512,0.0005291012815688971,4.810606246339694,2.2398625647025447,1.5841574171668116,0.4999834432345107,0.553051718901027,0.05778790135286574,1.868668719146928,0.6294795864179277,0.5000231476439235
1110000,-0.007398150643125467,-0.004577997229238744,0.0005290801154140582,4.810569236259096,2.239859113017785,1.5841578636675986,0.4999834061935523,0.5530502513758482,0.05778770588311496,1.8686692887183423,0.629480058750846,0.5000231355063525
1120000,-0.007398153464359436,-0.004577996426021116,0.0005291014525264805,4.81057698481659,2.239859821996304,1.5841637132689632,0.4999834236701208,0.5530550355978594,0.05778734687343414,1.86866924057669,0.6294804862899206,0.5000231333948428
1130000,-0.007398149551657194,-0.004577977423060128,0.0005291070715549724,4.810575485073755,2.23985922945818,1.584162951429973,0.4999834251680007,0.5530607734550224,0.057787225256055286,1.8686691775801718,0.6294804230116177,0.5000231445225345
1140000,-0.007398145601167391,-0.004578000198583936,0.0005291332762285332,4.8105984790354395,2.2398593949859342,1.5841657665074165,0.4999834317708932,0.5530577914627979,0.05778702045617191,1.8686677439588184,0.6294809377161195,0.5000231309436243
1150000,-0.007398137591785751,-0.004577994674315284,0.0005291163018611784,4.810574877763114,2.2398576739325486,1.5841688111632455,0.4999834157504427,0.5530531789501097,0.05778684539710941,1.8686685003329149,0.6294807152265509,0.5000231378140888
1160000,-0.007398137703685403,-0.004577982976982819,0.0005291073386015374,4.810557274516608,2.2398587652520416,1.5841692914533483,0.4999834141048603,0.5530467041633031,0.057786843789439074,1.8686686374188615,0.629481051965745,0.5000231304956901
1170000,-0.007398120419936453,-0.004578005627459771,0.0005291080980664018,4.810583106801729,2.239857555847319,1.5841734296048258,0.49998343239197934,0.5530548013232799,0.05778704407308942,1.8686678414127302,0.6294814506946252,0.5000231451037611
1180000,-0.007398135403866288,-0.004577998689297869,0.0005291006166444944,4.81058264369254,2.2398521255795267,1.5841726004520194,0.4999834016776548,0.5530494782351263,0.057786452973694544,1.8686692699716039,0.6294815819539207,0.5000231380864943
1190000,-0.00739812119193565,-0.004578008914910043,0.0005290932890470598,4.810582211997765,2.239853042591182,1.5841744953577026,0.49998342605590324,0.5530491636132349,0.05778686818543195,1.8686698686686323,0.6294818549890389,0.500023142374518
1200000,-0.0073981196107174105,-0.004577982513961175,0.0005291141662296603,4.810565897384218,2.2398535926869223,1.584175188165176,0.4999834110705485,0.5530559329076552,0.057786331114209666,1.8686695599766148,0.6294821376991753,0.5000231455002907
1210000,-0.007398112551405102,-0.004578003542899569,0.0005291111725360106,4.810593293620472,2.239853558928569,1.5841774493148642,0.4999834331109557,0.5530554940098112,0.057786583796895115,1.86866908937748,0.6294822795900801,0.5000231313160182
1220000,-0.007398108600668599,-0.004577996995808889,0.0005290948365190611,4.810579412144691,2.239853181748277,1.5841766860935333,0.4999833985991362,0.553046883321024,0.057786579281049875,1.8686698625042,0.6294827616266769,0.5000231240764806
1230000,-0.0073981132818311006,-0.004578008035637575,0.0005291302757178753,4.810577391655024,2.239854961282894,1.5841809924857757,0.49998342598979373,0.5530463091887969,0.05778610477753836,1.8686695851771233,0.6294827517329542,0.5000231339153135
