x_mm,contour_wall,center,center_T,center_g,contour_g
-5.119999870657920837e+01,9.910323556797020483e-01,9.908755634205180796e-01,2.859025573730468750e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.057142674922943115e+01,9.910426718300321403e-01,9.908558569282207573e-01,2.859009399414062500e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.994285851716995239e+01,9.910558976637887652e-01,9.908339020441848666e-01,2.858991394042968750e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.931428655982017517e+01,9.910732896351786003e-01,9.908092358642288655e-01,2.858971557617187500e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.868571460247039795e+01,9.910943848400203260e-01,9.907813954841713233e-01,2.858948364257812500e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.805714264512062073e+01,9.911209687658709688e-01,9.907500502581683133e-01,2.858922424316406250e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.742857068777084351e+01,9.911534381877433741e-01,9.907149356695446052e-01,2.858893127441406250e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.679999873042106628e+01,9.911928511723379076e-01,9.906750597807685299e-01,2.858860778808593750e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.617142677307128906e+01,9.912400673988488453e-01,9.906300258168274642e-01,2.858823242187500000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.554285854101181030e+01,9.912967400964957099e-01,9.905789079693584354e-01,2.858781127929687500e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.491428658366203308e+01,9.913645886236668314e-01,9.905212433341797906e-01,2.858734130859375000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.428571462631225586e+01,9.914441420137125593e-01,9.904561061029287794e-01,2.858680114746093750e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.365714266896247864e+01,9.915377147875401587e-01,9.903827027255798221e-01,2.858619384765625000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.302857071161270142e+01,9.916466295285254473e-01,9.903000412646013606e-01,2.858552246093750000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.239999875426292419e+01,9.917729362409005711e-01,9.902068652657863845e-01,2.858475341796875000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.177142679691314697e+01,9.919165026663281370e-01,9.901022489207719213e-01,2.858389282226562500e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.114285856485366821e+01,9.920797094548839956e-01,9.899848035170136784e-01,2.858292846679687500e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.051428660750389099e+01,9.922504549686812503e-01,9.898534048586422607e-01,2.858183898925781250e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.988571465015411377e+01,9.924389230997121558e-01,9.897063335872693379e-01,2.858063659667968750e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.925714269280433655e+01,9.926201831513458140e-01,9.895431267987133683e-01,2.857927551269531250e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.862857073545455933e+01,9.927907302776367571e-01,9.893603457761976916e-01,2.857779541015625000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.799999877810478210e+01,9.929186240900625959e-01,9.891615614948365831e-01,2.857611389160156250e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.757109493017196655e+01,9.931016035000846953e-01,9.890055627856779719e-01,2.857491149902343750e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.714219108223915100e+01,9.930819631369561806e-01,9.888491011723379298e-01,2.857357482910156250e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.671328723430633545e+01,9.928366900499407954e-01,9.886757766209581799e-01,2.857218627929687500e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.628438338637351990e+01,9.924970506390723424e-01,9.884954423776874943e-01,2.857068176269531250e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.585547953844070435e+01,9.920801062298967299e-01,9.883003613297782763e-01,2.856909179687500000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.542657196521759033e+01,9.916532424454037598e-01,9.880950963898764705e-01,2.856738281250000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.499766811728477478e+01,9.912168560606060552e-01,9.878756798078550672e-01,2.856558837890625000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.456876426935195923e+01,9.907919100220078379e-01,9.876440293296089301e-01,2.856367797851562500e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.413986042141914368e+01,9.903723865752497302e-01,9.873979626925681874e-01,2.856164550781250000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.371095657348632812e+01,9.899611292745894575e-01,9.871378105425766547e-01,2.855950317382812500e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.328205272555351257e+01,9.895536413365498829e-01,9.868628454587776710e-01,2.855724487304687500e+02,0.000000000000000000e+00,0.000000000000000000e+00
