x_mm,contour_wall,contour_g
2.726379968225955963e+01,3.250002314520907265e-01,4.648994654417037964e-03
2.768981270492076874e+01,3.252459013141188460e-01,4.910275805741548538e-03
2.811582572758197784e+01,3.254612509522600283e-01,5.169060546904802322e-03
2.854184061288833618e+01,3.256419819705434482e-01,5.424241069704294205e-03
2.896785363554954529e+01,3.257673628745555994e-01,5.674789194017648697e-03
2.939386852085590363e+01,3.258244654117995465e-01,5.919765215367078781e-03
2.981988154351711273e+01,3.258046927903335277e-01,6.158367265015840530e-03
3.024589642882347107e+01,3.257337692568139653e-01,6.389896851032972336e-03
3.067190945148468018e+01,3.255923520293719231e-01,6.613766774535179138e-03
3.109792433679103851e+01,3.253735967390384287e-01,6.829502992331981659e-03
3.152393549680709839e+01,3.250749574128152797e-01,7.036755792796611786e-03
3.194995224475860596e+01,3.246951114673268801e-01,7.235266268253326416e-03
3.237596526741981506e+01,3.242374976193499458e-01,7.424910087138414383e-03
3.280197829008102417e+01,3.236880634205180352e-01,7.605607621371746063e-03
3.322799131274223328e+01,3.230651927797528189e-01,7.777411490678787231e-03
3.365400806069374084e+01,3.223581727717115264e-01,7.940417155623435974e-03
3.408002108335494995e+01,3.215677638818351114e-01,8.094792254269123077e-03
3.450603410601615906e+01,3.207111266294226937e-01,8.240774273872375488e-03
3.493204712867736816e+01,3.197744730827831172e-01,8.378611877560615540e-03
3.535806015133857727e+01,3.187818742593533372e-01,8.508625440299510956e-03
3.578407689929008484e+01,3.177273785339427836e-01,8.631120435893535614e-03
3.621008992195129395e+01,3.166154165608600080e-01,8.746443316340446472e-03
3.663610294461250305e+01,3.154653641865582947e-01,8.854961022734642029e-03
3.706211596727371216e+01,3.142644254168782680e-01,8.957018144428730011e-03
3.748813271522521973e+01,3.130272809272896528e-01,9.052967652678489685e-03
3.791414573788642883e+01,3.117593202450482659e-01,9.143173694610595703e-03
3.834015876054763794e+01,3.104506239948366386e-01,9.227962233126163483e-03
3.876617178320884705e+01,3.091223865752497080e-01,9.307680651545524597e-03
3.919218480587005615e+01,3.077600265045708494e-01,9.382634423673152924e-03
3.961820155382156372e+01,3.063775631665820454e-01,9.453135542571544647e-03
4.004421457648277283e+01,3.049798239906043595e-01,9.519474580883979797e-03
4.047022759914398193e+01,3.035569557304892419e-01,9.581923484802246094e-03
4.089624062180519104e+01,3.021289293952090782e-01,9.640750475227832794e-03
4.132225736975669861e+01,3.006881401303538315e-01,9.696195833384990692e-03
4.174827039241790771e+01,2.992362742297274281e-01,9.748474694788455963e-03
