x_mm,contour_wall,contour_g
6.411399692296981812e+01,2.325552410011427207e-01,1.065805926918983459e-02
6.454001367092132568e+01,2.315333634882343061e-01,1.066608261317014694e-02
6.496602296829223633e+01,2.305189751036905432e-01,1.067394670099020004e-02
6.539203226566314697e+01,2.295088520505332574e-01,1.068149507045745850e-02
6.581805646419525146e+01,2.285053088496698803e-01,1.068893354386091232e-02
6.624406576156616211e+01,2.275094531646774942e-01,1.069609262049198151e-02
6.667007505893707275e+01,2.265228555633147234e-01,1.070328801870346069e-02
6.709609180688858032e+01,2.255451523351532095e-01,1.071032974869012833e-02
6.752210110425949097e+01,2.245742604113763197e-01,1.071722898632287979e-02
6.794811785221099854e+01,2.236133870566700543e-01,1.072411891072988510e-02
6.837413460016250610e+01,2.226594242001015689e-01,1.073084212839603424e-02
6.880014389753341675e+01,2.217172819324530197e-01,1.073758210986852646e-02
6.922616064548492432e+01,2.207846457328170031e-01,1.074432302266359329e-02
6.965217739343643188e+01,2.198595317261300142e-01,1.075089909136295319e-02
7.007818669080734253e+01,2.189443205624682642e-01,1.075746212154626846e-02
7.050420343875885010e+01,2.180360694938208999e-01,1.076387334614992142e-02
7.093022018671035767e+01,2.171335551305654255e-01,1.077004056423902512e-02
7.135622948408126831e+01,2.162372403768833551e-01,1.077597402036190033e-02
7.178225368261337280e+01,2.153441990170560372e-01,1.078162156045436859e-02
7.220826297998428345e+01,2.144571588792957562e-01,1.078697480261325836e-02
7.263427227735519409e+01,2.135774921438547413e-01,1.079213432967662811e-02
7.306028902530670166e+01,2.127056451826223049e-01,1.079715508967638016e-02
7.348630577325820923e+01,2.118411054945403826e-01,1.080197840929031372e-02
7.391231507062911987e+01,2.109810129930590750e-01,1.080657914280891418e-02
7.433833181858062744e+01,2.101278309897156027e-01,1.081093400716781616e-02
7.476434111595153809e+01,2.092797078677839928e-01,1.081511192023754120e-02
7.519035041332244873e+01,2.084400988763331630e-01,1.081915944814682007e-02
7.561637461185455322e+01,2.076074830444811226e-01,1.082315668463706970e-02
7.604238390922546387e+01,2.067832656170645045e-01,1.082706917077302933e-02
7.646839320659637451e+01,2.059633961824953452e-01,1.083077769726514816e-02
7.689441740512847900e+01,2.051528509607245532e-01,1.083454303443431854e-02
7.732042670249938965e+01,2.043441077588031285e-01,1.083800010383129120e-02
7.774643599987030029e+01,2.035455319165820343e-01,1.084151957184076309e-02
7.817244529724121094e+01,2.027501798713390868e-01,1.084486488252878189e-02
7.859846949577331543e+01,2.019632096982393876e-01,1.084820553660392761e-02
7.902447879314422607e+01,2.011788516273065874e-01,1.085141673684120178e-02
7.945048809051513672e+01,2.003961467855933654e-01,1.085419580340385437e-02
7.987651228904724121e+01,1.996215592993482446e-01,1.085698790848255157e-02
8.030252158641815186e+01,1.988497823027763622e-01,1.085968315601348877e-02
8.072853088378906250e+01,1.980849654012188932e-01,1.086216792464256287e-02
8.115455508232116699e+01,1.973231077799644517e-01,1.086452975869178772e-02
8.158056437969207764e+01,1.965687227547824600e-01,1.086672302335500717e-02
8.200657367706298828e+01,1.958223558913153861e-01,1.086914632469415665e-02
8.243259042501449585e+01,1.950780224997883949e-01,1.087120641022920609e-02
8.285860717296600342e+01,1.943415254147621563e-01,1.087326463311910629e-02
8.328461647033691406e+01,1.936100210819790002e-01,1.087533868849277496e-02
8.371064066886901855e+01,1.928822861118164866e-01,1.087713334709405899e-02
8.413664996623992920e+01,1.921608995418571109e-01,1.087898109108209610e-02
8.456265926361083984e+01,1.914425714459539463e-01,1.088069565594196320e-02
8.498868346214294434e+01,1.907288393272811855e-01,1.088231895118951797e-02
8.541469275951385498e+01,1.900190253618588010e-01,1.088382210582494736e-02
8.584069460630416870e+01,1.893167666539698757e-01,1.088537275791168213e-02
8.626671880483627319e+01,1.886222946557050972e-01,1.088697090744972229e-02
8.669273555278778076e+01,1.879348488816234841e-01,1.088869199156761169e-02
8.711873739957809448e+01,1.872536027171152750e-01,1.089054159820079803e-02
8.754476159811019897e+01,1.865728690536651302e-01,1.089222542941570282e-02
8.797077089548110962e+01,1.858955245101151232e-01,1.089379936456680298e-02
8.839678019285202026e+01,1.852213706989588593e-01,1.089525315910577774e-02
8.882280439138412476e+01,1.845507713306246689e-01,1.089658401906490326e-02
8.924881368875503540e+01,1.838840570509564787e-01,1.089788135141134262e-02
8.967482298612594604e+01,1.832241375433807384e-01,1.089918054640293121e-02
9.010084718465805054e+01,1.825687148192822185e-01,1.090052071958780289e-02
9.052685648202896118e+01,1.819181525890892215e-01,1.090181060135364532e-02
9.095286577939987183e+01,1.812716242381919862e-01,1.090307720005512238e-02
9.137888997793197632e+01,1.806279559738445950e-01,1.090419571846723557e-02
9.180489927530288696e+01,1.799886357023446626e-01,1.090533658862113953e-02
9.223090112209320068e+01,1.793522912434399874e-01,1.090628467500209808e-02
9.265692532062530518e+01,1.787206584878110738e-01,1.090727001428604126e-02
9.308294206857681274e+01,1.780910922687066189e-01,1.090814173221588135e-02
9.350894391536712646e+01,1.774642869423988523e-01,1.090889796614646912e-02
9.393496811389923096e+01,1.768533526165989578e-01,1.090959459543228149e-02
9.436098486185073853e+01,1.761937141579905108e-01,1.091026049107313156e-02
9.478698670864105225e+01,1.753110054807855145e-01,1.091080438345670700e-02
