x y z Ts
7.0849590003e-02 2.6499405503e-02 0.0000000000e+00 6.0610864258e+02
7.1120545268e-02 2.5611998513e-02 0.0000000000e+00 6.0430694580e+02
7.1390859783e-02 2.4723911658e-02 0.0000000000e+00 6.0138458252e+02
7.1662083268e-02 2.3829840124e-02 0.0000000000e+00 5.9785906982e+02
7.1934998035e-02 2.2927364334e-02 0.0000000000e+00 5.9457513428e+02
7.2208754718e-02 2.2018838674e-02 0.0000000000e+00 5.9308441162e+02
7.2481974959e-02 2.1109234542e-02 0.0000000000e+00 5.9467193604e+02
7.2752974927e-02 2.0203661174e-02 0.0000000000e+00 5.9931579590e+02
7.3020339012e-02 1.9307306036e-02 0.0000000000e+00 6.0553863525e+02
7.3283471167e-02 1.8422365189e-02 0.0000000000e+00 6.1192669678e+02
7.3543645442e-02 1.7543995753e-02 0.0000000000e+00 6.1782647705e+02
7.3803663254e-02 1.6663806513e-02 0.0000000000e+00 6.2294494629e+02
7.4064254761e-02 1.5778206289e-02 0.0000000000e+00 6.2710711670e+02
7.4324332178e-02 1.4891636558e-02 0.0000000000e+00 6.3031384277e+02
7.4582323432e-02 1.4009048231e-02 0.0000000000e+00 6.3243890381e+02
7.4838645756e-02 1.3129171915e-02 0.0000000000e+00 6.3341967773e+02
7.5094863772e-02 1.2246795930e-02 0.0000000000e+00 6.3322412109e+02
7.5351200998e-02 1.1360035278e-02 0.0000000000e+00 6.3172033691e+02
7.5605653226e-02 1.0473815724e-02 0.0000000000e+00 6.2881445312e+02
7.5855784118e-02 9.5936674625e-03 0.0000000000e+00 6.2450097656e+02
7.6101116836e-02 8.7184542790e-03 0.0000000000e+00 6.1900555420e+02
7.6342195272e-02 7.8438799828e-03 0.0000000000e+00 6.1312384033e+02
7.6578073204e-02 6.9704358466e-03 0.0000000000e+00 6.0922247314e+02
7.6806485653e-02 6.1041531153e-03 0.0000000000e+00 6.1042034912e+02
7.7025249600e-02 5.2517070435e-03 0.0000000000e+00 6.1607818604e+02
7.7231839299e-02 4.4216080569e-03 0.0000000000e+00 6.2317370605e+02
7.7419452369e-02 3.6422549747e-03 0.0000000000e+00 6.2983312988e+02
7.7574439347e-02 2.9769139364e-03 0.0000000000e+00 6.3506805420e+02
7.7690459788e-02 2.4637579918e-03 0.0000000000e+00 6.3873742676e+02
7.7776029706e-02 2.0760830957e-03 0.0000000000e+00 6.4130230713e+02
7.7841639519e-02 1.7727549421e-03 0.0000000000e+00 6.4317864990e+02
7.7894411981e-02 1.5246759867e-03 0.0000000000e+00 6.4462744141e+02
7.7938437462e-02 1.3150509913e-03 0.0000000000e+00 6.4579022217e+02
7.7976398170e-02 1.1319350451e-03 0.0000000000e+00 6.4675634766e+02
7.8009799123e-02 9.6899998607e-04 0.0000000000e+00 6.4757550049e+02
7.8040979803e-02 8.1528001465e-04 0.0000000000e+00 6.4830963135e+02
7.8071728349e-02 6.6197902197e-04 0.0000000000e+00 6.4899829102e+02
7.8102149069e-02 5.0861400086e-04 0.0000000000e+00 6.4963476562e+02
7.8132107854e-02 3.5515800118e-04 0.0000000000e+00 6.5020812988e+02
7.8157015145e-02 2.0083499840e-04 0.0000000000e+00 6.5067883301e+02
7.8169912100e-02 4.5107000915e-05 0.0000000000e+00 6.5106536865e+02
7.8168131411e-02 -1.1116400128e-04 0.0000000000e+00 6.5147180176e+02
7.8150764108e-02 -2.6643299498e-04 0.0000000000e+00 6.5197241211e+02
7.8118272126e-02 -4.1929000872e-04 0.0000000000e+00 6.5251348877e+02
7.8069955111e-02 -5.6789902737e-04 0.0000000000e+00 6.5300872803e+02
7.8008748591e-02 -7.1169098374e-04 0.0000000000e+00 6.5346960449e+02
7.7933460474e-02 -8.4865902318e-04 0.0000000000e+00 6.5388745117e+02
7.7847063541e-02 -9.7887497395e-04 0.0000000000e+00 6.5430993652e+02
7.7749304473e-02 -1.1008189758e-03 0.0000000000e+00 6.5475292969e+02
7.7641658485e-02 -1.2140990002e-03 0.0000000000e+00 6.5521374512e+02
7.7524878085e-02 -1.3179850066e-03 0.0000000000e+00 6.5566601562e+02
7.7399343252e-02 -1.4110580087e-03 0.0000000000e+00 6.5606512451e+02
7.7266640961e-02 -1.4936190564e-03 0.0000000000e+00 6.5640557861e+02
7.7126562595e-02 -1.5629240079e-03 0.0000000000e+00 6.5663427734e+02
7.6981127262e-02 -1.6201069811e-03 0.0000000000e+00 6.5675073242e+02
7.6830632985e-02 -1.6622269759e-03 0.0000000000e+00 6.5671789551e+02
7.6676897705e-02 -1.6901770141e-03 0.0000000000e+00 6.5656542969e+02
7.6521173120e-02 -1.7033900367e-03 0.0000000000e+00 6.5629620361e+02
7.6364919543e-02 -1.7023410182e-03 0.0000000000e+00 6.5594366455e+02
7.6209291816e-02 -1.6878959723e-03 0.0000000000e+00 6.5552624512e+02
7.6055690646e-02 -1.6590820160e-03 0.0000000000e+00 6.5507220459e+02
7.5904928148e-02 -1.6178810038e-03 0.0000000000e+00 6.5461676025e+02
7.5758822262e-02 -1.5623889631e-03 0.0000000000e+00 6.5415264893e+02
7.5617849827e-02 -1.4949600445e-03 0.0000000000e+00 6.5367840576e+02
7.5483791530e-02 -1.4146199683e-03 0.0000000000e+00 6.5315734863e+02
7.5357466936e-02 -1.3226460433e-03 0.0000000000e+00 6.5258325195e+02
7.5240038335e-02 -1.2195239542e-03 0.0000000000e+00 6.5192694092e+02
7.5133286417e-02 -1.1054129573e-03 0.0000000000e+00 6.5119500732e+02
7.5037434697e-02 -9.8198605701e-04 0.0000000000e+00 6.5055603027e+02
7.4954390526e-02 -8.4956799401e-04 0.0000000000e+00 6.4998577881e+02
7.4879340827e-02 -7.1243097773e-04 0.0000000000e+00 6.4936651611e+02
7.4808865786e-02 -5.7286297670e-04 0.0000000000e+00 6.4869085693e+02
7.4739836156e-02 -4.3257398647e-04 0.0000000000e+00 6.4797747803e+02
7.4672043324e-02 -2.9168100446e-04 0.0000000000e+00 6.4723065186e+02
7.4605405331e-02 -1.5023999731e-04 0.0000000000e+00 6.4645776367e+02
7.4538685381e-02 -5.8609998632e-06 0.0000000000e+00 6.4565191650e+02
7.4466787279e-02 1.5325599816e-04 0.0000000000e+00 6.4474481201e+02
7.4387848377e-02 3.3195299329e-04 0.0000000000e+00 6.4370397949e+02
7.4299626052e-02 5.3662201390e-04 0.0000000000e+00 6.4247900391e+02
7.4198395014e-02 7.7773700468e-04 0.0000000000e+00 6.4098364258e+02
7.4079811573e-02 1.0683649452e-03 0.0000000000e+00 6.3910388184e+02
7.3936827481e-02 1.4296720037e-03 0.0000000000e+00 6.3662670898e+02
7.3761194944e-02 1.8879680429e-03 0.0000000000e+00 6.3321203613e+02
7.3546841741e-02 2.4634220172e-03 0.0000000000e+00 6.2838970947e+02
7.3296055198e-02 3.1468030065e-03 0.0000000000e+00 6.2189270020e+02
7.3017515242e-02 3.9000189863e-03 0.0000000000e+00 6.1433227539e+02
7.2719983757e-02 4.6865870245e-03 0.0000000000e+00 6.0745819092e+02
7.2410017252e-02 5.4879570380e-03 0.0000000000e+00 6.0537243652e+02
7.2090685368e-02 6.2972689047e-03 0.0000000000e+00 6.0956738281e+02
